Indicator,Values,State,LGA,Months,Year
Penta 3 given,13028,Benue,State level data,Jan,2017
Penta 3 given,9002,Benue,State level data,Feb,2017
Penta 3 given,12994,Benue,State level data,May,2017
Penta 3 given,14994,Benue,State level data,Jun,2017
Penta 3 given,11747,Benue,State level data,Mar,2017
Penta 3 given,12279,Benue,State level data,Apr,2017
Penta 3 given,11103,Yobe,State level data,Dec,2017
Penta 3 given,12782,Yobe,State level data,Nov,2017
Penta 3 given,12074,Yobe,State level data,Oct,2017
Penta 3 given,13175,Yobe,State level data,Sep,2017
Penta 3 given,12311,Yobe,State level data,Feb,2017
Penta 3 given,10790,Yobe,State level data,Jan,2017
Penta 3 given,12657,Yobe,State level data,Apr,2017
Penta 3 given,11933,Yobe,State level data,Mar,2017
Penta 3 given,11762,Yobe,State level data,Jun,2017
Penta 3 given,13651,Yobe,State level data,May,2017
Penta 3 given,13878,Yobe,State level data,Aug,2017
Penta 3 given,12483,Yobe,State level data,Jul,2017
Penta 3 given,13162,Kogi,State level data,Dec,2017
Penta 3 given,17423,Kogi,State level data,Nov,2017
Penta 3 given,13645,Kogi,State level data,Oct,2017
Penta 3 given,13353,Kogi,State level data,Sep,2017
Penta 3 given,12709,Kogi,State level data,Aug,2017
Penta 3 given,14583,Kogi,State level data,Jul,2017
Penta 3 given,13032,Kogi,State level data,Jun,2017
Penta 3 given,13425,Kogi,State level data,May,2017
Penta 3 given,11325,Kogi,State level data,Apr,2017
Penta 3 given,11613,Kogi,State level data,Mar,2017
Penta 3 given,11458,Kogi,State level data,Feb,2017
Penta 3 given,15838,Kogi,State level data,Jan,2017
Penta 3 given,4726,Federal Capital Territory,State level data,Dec,2017
Penta 3 given,5955,Federal Capital Territory,State level data,Nov,2017
Penta 3 given,8856,Federal Capital Territory,State level data,Oct,2017
Penta 3 given,9216,Federal Capital Territory,State level data,Jun,2017
Penta 3 given,8980,Federal Capital Territory,State level data,May,2017
Penta 3 given,7464,Federal Capital Territory,State level data,Apr,2017
Penta 3 given,9945,Federal Capital Territory,State level data,Mar,2017
Penta 3 given,9299,Federal Capital Territory,State level data,Feb,2017
Penta 3 given,10090,Federal Capital Territory,State level data,Jan,2017
Penta 3 given,9410,Federal Capital Territory,State level data,Sep,2017
Penta 3 given,9328,Federal Capital Territory,State level data,Aug,2017
Penta 3 given,9657,Federal Capital Territory,State level data,Jul,2017
Penta 3 given,7416,Borno,State level data,Jan,2017
Penta 3 given,13733,Borno,State level data,Apr,2017
Penta 3 given,17721,Borno,State level data,May,2017
Penta 3 given,7949,Borno,State level data,Feb,2017
Penta 3 given,10387,Borno,State level data,Mar,2017
Penta 3 given,18018,Borno,State level data,Aug,2017
Penta 3 given,12062,Borno,State level data,Sep,2017
Penta 3 given,13938,Borno,State level data,Jun,2017
Penta 3 given,13958,Borno,State level data,Jul,2017
Penta 3 given,13327,Borno,State level data,Nov,2017
Penta 3 given,12973,Borno,State level data,Dec,2017
Penta 3 given,15146,Borno,State level data,Oct,2017
Penta 3 given,19149,Katsina,State level data,Oct,2017
Penta 3 given,14705,Katsina,State level data,Aug,2017
Penta 3 given,15625,Katsina,State level data,Sep,2017
Penta 3 given,16969,Katsina,State level data,Feb,2017
Penta 3 given,17530,Katsina,State level data,Mar,2017
Penta 3 given,16876,Katsina,State level data,Jan,2017
Penta 3 given,15931,Katsina,State level data,Jun,2017
Penta 3 given,17350,Katsina,State level data,Jul,2017
Penta 3 given,17104,Katsina,State level data,Apr,2017
Penta 3 given,19584,Katsina,State level data,May,2017
Penta 3 given,17649,Katsina,State level data,Nov,2017
Penta 3 given,18766,Katsina,State level data,Dec,2017
Penta 3 given,16250,Anambra,State level data,Jun,2017
Penta 3 given,18039,Anambra,State level data,Jul,2017
Penta 3 given,17019,Anambra,State level data,Aug,2017
Penta 3 given,16069,Anambra,State level data,Sep,2017
Penta 3 given,14437,Anambra,State level data,Jan,2017
Penta 3 given,14591,Anambra,State level data,Feb,2017
Penta 3 given,15436,Anambra,State level data,Mar,2017
Penta 3 given,15131,Anambra,State level data,Apr,2017
Penta 3 given,17457,Anambra,State level data,May,2017
Penta 3 given,16742,Anambra,State level data,Oct,2017
Penta 3 given,15876,Anambra,State level data,Nov,2017
Penta 3 given,15226,Anambra,State level data,Dec,2017
Penta 3 given,17273,Ogun,State level data,Oct,2017
Penta 3 given,17921,Ogun,State level data,Nov,2017
Penta 3 given,16120,Ogun,State level data,Dec,2017
Penta 3 given,14181,Ogun,State level data,Jun,2017
Penta 3 given,17516,Ogun,State level data,Jul,2017
Penta 3 given,15868,Ogun,State level data,Aug,2017
Penta 3 given,15209,Ogun,State level data,Sep,2017
Penta 3 given,14702,Ogun,State level data,Jan,2017
Penta 3 given,15013,Ogun,State level data,Feb,2017
Penta 3 given,16623,Ogun,State level data,Mar,2017
Penta 3 given,13683,Ogun,State level data,Apr,2017
Penta 3 given,13601,Ogun,State level data,May,2017
Penta 3 given,15449,Imo,State level data,Oct,2017
Penta 3 given,16430,Imo,State level data,Nov,2017
Penta 3 given,14510,Imo,State level data,Dec,2017
Penta 3 given,20973,Bauchi,State level data,Sep,2017
Penta 3 given,22461,Bauchi,State level data,Apr,2017
Penta 3 given,23491,Bauchi,State level data,Mar,2017
Penta 3 given,22943,Bauchi,State level data,Feb,2017
Penta 3 given,22247,Bauchi,State level data,Jan,2017
Penta 3 given,21768,Bauchi,State level data,Aug,2017
Penta 3 given,21572,Bauchi,State level data,Jul,2017
Penta 3 given,21495,Bauchi,State level data,Jun,2017
Penta 3 given,22654,Bauchi,State level data,May,2017
Penta 3 given,9075,Gombe,State level data,Sep,2017
Penta 3 given,9717,Gombe,State level data,Nov,2017
Penta 3 given,10289,Gombe,State level data,Oct,2017
Penta 3 given,8658,Gombe,State level data,Dec,2017
Penta 3 given,21253,Bauchi,State level data,Nov,2017
Penta 3 given,20849,Bauchi,State level data,Oct,2017
Penta 3 given,8211,Gombe,State level data,Apr,2017
Penta 3 given,9015,Gombe,State level data,Mar,2017
Penta 3 given,8908,Gombe,State level data,Feb,2017
Penta 3 given,10966,Gombe,State level data,Jan,2017
Penta 3 given,19223,Bauchi,State level data,Dec,2017
Penta 3 given,10521,Gombe,State level data,Aug,2017
Penta 3 given,13162,Gombe,State level data,Jul,2017
Penta 3 given,10505,Gombe,State level data,Jun,2017
Penta 3 given,10868,Gombe,State level data,May,2017
Penta 3 given,14561,Akwa-Ibom,State level data,Nov,2017
Penta 3 given,14239,Akwa-Ibom,State level data,Dec,2017
Penta 3 given,14638,Akwa-Ibom,State level data,Oct,2017
Penta 3 given,15793,Akwa-Ibom,State level data,Aug,2017
Penta 3 given,14591,Akwa-Ibom,State level data,Sep,2017
Penta 3 given,14057,Akwa-Ibom,State level data,Jun,2017
Penta 3 given,16258,Akwa-Ibom,State level data,Jul,2017
Penta 3 given,14321,Akwa-Ibom,State level data,Jan,2017
Penta 3 given,13349,Akwa-Ibom,State level data,Apr,2017
Penta 3 given,16340,Akwa-Ibom,State level data,May,2017
Penta 3 given,14356,Akwa-Ibom,State level data,Feb,2017
Penta 3 given,16243,Akwa-Ibom,State level data,Mar,2017
Penta 3 given,9316,Kwara,State level data,Jan,2017
Penta 3 given,9648,Kwara,State level data,May,2017
Penta 3 given,10770,Kwara,State level data,Apr,2017
Penta 3 given,8018,Kwara,State level data,Mar,2017
Penta 3 given,6850,Kwara,State level data,Feb,2017
Penta 3 given,10836,Kwara,State level data,Sep,2017
Penta 3 given,11958,Kwara,State level data,Aug,2017
Penta 3 given,11161,Kwara,State level data,Jul,2017
Penta 3 given,9910,Kwara,State level data,Jun,2017
Penta 3 given,9594,Kwara,State level data,Dec,2017
Penta 3 given,10626,Kwara,State level data,Nov,2017
Penta 3 given,10426,Kwara,State level data,Oct,2017
Penta 3 given,1972,Bayelsa,State level data,Jan,2017
Penta 3 given,3952,Bayelsa,State level data,Mar,2017
Penta 3 given,1926,Bayelsa,State level data,Feb,2017
Penta 3 given,913,Bayelsa,State level data,Sep,2017
Penta 3 given,95,Bayelsa,State level data,Aug,2017
Penta 3 given,3877,Bayelsa,State level data,May,2017
Penta 3 given,1851,Bayelsa,State level data,Apr,2017
Penta 3 given,220,Bayelsa,State level data,Jul,2017
Penta 3 given,2576,Bayelsa,State level data,Jun,2017
Penta 3 given,6733,Bayelsa,State level data,Dec,2017
Penta 3 given,3089,Bayelsa,State level data,Nov,2017
Penta 3 given,1444,Bayelsa,State level data,Oct,2017
Penta 3 given,12300,Cross River,State level data,Oct,2017
Penta 3 given,14301,Cross River,State level data,Nov,2017
Penta 3 given,12283,Cross River,State level data,Dec,2017
Penta 3 given,11946,Cross River,State level data,Sep,2017
Penta 3 given,11022,Cross River,State level data,May,2017
Penta 3 given,7637,Cross River,State level data,Jun,2017
Penta 3 given,11798,Cross River,State level data,Jul,2017
Penta 3 given,11730,Cross River,State level data,Aug,2017
Penta 3 given,10906,Cross River,State level data,Jan,2017
Penta 3 given,11407,Cross River,State level data,Feb,2017
Penta 3 given,11954,Cross River,State level data,Mar,2017
Penta 3 given,11266,Cross River,State level data,Apr,2017
Penta 3 given,30974,Kaduna,State level data,Sep,2017
Penta 3 given,32241,Kaduna,State level data,Nov,2017
Penta 3 given,33905,Kaduna,State level data,Oct,2017
Penta 3 given,29088,Kaduna,State level data,Dec,2017
Penta 3 given,10902,Nasarawa,State level data,Oct,2017
Penta 3 given,11351,Nasarawa,State level data,Nov,2017
Penta 3 given,8662,Nasarawa,State level data,Dec,2017
Penta 3 given,11593,Nasarawa,State level data,Jul,2017
Penta 3 given,10025,Nasarawa,State level data,Aug,2017
Penta 3 given,10692,Nasarawa,State level data,May,2017
Penta 3 given,10158,Nasarawa,State level data,Jun,2017
Penta 3 given,9357,Nasarawa,State level data,Sep,2017
Penta 3 given,10877,Nasarawa,State level data,Mar,2017
Penta 3 given,9316,Nasarawa,State level data,Apr,2017
Penta 3 given,10481,Nasarawa,State level data,Jan,2017
Penta 3 given,9764,Nasarawa,State level data,Feb,2017
Penta 3 given,29317,Kaduna,State level data,Jun,2017
Penta 3 given,31070,Kaduna,State level data,May,2017
Penta 3 given,31706,Kaduna,State level data,Aug,2017
Penta 3 given,36850,Kaduna,State level data,Jul,2017
Penta 3 given,30286,Kaduna,State level data,Feb,2017
Penta 3 given,31297,Kaduna,State level data,Jan,2017
Penta 3 given,31125,Kaduna,State level data,Apr,2017
Penta 3 given,32872,Kaduna,State level data,Mar,2017
Penta 3 given,41342,Kano,State level data,Oct,2017
Penta 3 given,39877,Kano,State level data,Dec,2017
Penta 3 given,42136,Kano,State level data,Nov,2017
Penta 3 given,45000,Kano,State level data,Jan,2017
Penta 3 given,39953,Kano,State level data,Jul,2017
Penta 3 given,38610,Kano,State level data,Jun,2017
Penta 3 given,38952,Kano,State level data,Sep,2017
Penta 3 given,41795,Kano,State level data,Aug,2017
Penta 3 given,47306,Kano,State level data,Mar,2017
Penta 3 given,42847,Kano,State level data,Feb,2017
Penta 3 given,45015,Kano,State level data,May,2017
Penta 3 given,41183,Kano,State level data,Apr,2017
Penta 3 given,20998,Jigawa,State level data,May,2017
Penta 3 given,18587,Jigawa,State level data,Apr,2017
Penta 3 given,20622,Jigawa,State level data,Mar,2017
Penta 3 given,19151,Jigawa,State level data,Feb,2017
Penta 3 given,5008,Edo,State level data,Feb,2017
Penta 3 given,18016,Jigawa,State level data,Jan,2017
Penta 3 given,6849,Edo,State level data,Mar,2017
Penta 3 given,6081,Edo,State level data,Jan,2017
Penta 3 given,26890,Jigawa,State level data,Sep,2017
Penta 3 given,19516,Jigawa,State level data,Aug,2017
Penta 3 given,20053,Jigawa,State level data,Jul,2017
Penta 3 given,18893,Jigawa,State level data,Jun,2017
Penta 3 given,9100,Edo,State level data,Oct,2017
Penta 3 given,8650,Edo,State level data,Nov,2017
Penta 3 given,7113,Edo,State level data,Dec,2017
Penta 3 given,7999,Edo,State level data,Jun,2017
Penta 3 given,6923,Edo,State level data,Jul,2017
Penta 3 given,5357,Edo,State level data,Apr,2017
Penta 3 given,7876,Edo,State level data,May,2017
Penta 3 given,8087,Edo,State level data,Aug,2017
Penta 3 given,8449,Edo,State level data,Sep,2017
Penta 3 given,22374,Jigawa,State level data,Dec,2017
Penta 3 given,19391,Jigawa,State level data,Nov,2017
Penta 3 given,27356,Jigawa,State level data,Oct,2017
Penta 3 given,516895,Federal Government,State level data,Feb,2017
Penta 3 given,553834,Federal Government,State level data,Mar,2017
Penta 3 given,507039,Federal Government,State level data,Apr,2017
Penta 3 given,570600,Federal Government,State level data,May,2017
Penta 3 given,536116,Federal Government,State level data,Jun,2017
Penta 3 given,591093,Federal Government,State level data,Jul,2017
Penta 3 given,584496,Federal Government,State level data,Aug,2017
Penta 3 given,547226,Federal Government,State level data,Sep,2017
Penta 3 given,539363,Federal Government,State level data,Jan,2017
Penta 3 given,577544,Federal Government,State level data,Oct,2017
Penta 3 given,577112,Federal Government,State level data,Nov,2017
Penta 3 given,520274,Federal Government,State level data,Dec,2017
Penta 3 given,15100,Ondo,State level data,Sep,2017
Penta 3 given,15439,Ondo,State level data,Jan,2017
Penta 3 given,15588,Ondo,State level data,Feb,2017
Penta 3 given,16270,Ondo,State level data,Mar,2017
Penta 3 given,15260,Ondo,State level data,Apr,2017
Penta 3 given,16477,Ondo,State level data,May,2017
Penta 3 given,16132,Ondo,State level data,Jun,2017
Penta 3 given,15997,Ondo,State level data,Jul,2017
Penta 3 given,16310,Ondo,State level data,Aug,2017
Penta 3 given,8583,Enugu,State level data,Nov,2017
Penta 3 given,8171,Enugu,State level data,Dec,2017
Penta 3 given,14966,Ondo,State level data,Oct,2017
Penta 3 given,9072,Enugu,State level data,Oct,2017
Penta 3 given,15424,Ondo,State level data,Nov,2017
Penta 3 given,9303,Enugu,State level data,Aug,2017
Penta 3 given,9294,Enugu,State level data,Sep,2017
Penta 3 given,6879,Enugu,State level data,Apr,2017
Penta 3 given,7438,Enugu,State level data,May,2017
Penta 3 given,8924,Enugu,State level data,Jun,2017
Penta 3 given,8823,Enugu,State level data,Jul,2017
Penta 3 given,5561,Enugu,State level data,Jan,2017
Penta 3 given,6574,Enugu,State level data,Feb,2017
Penta 3 given,6170,Enugu,State level data,Mar,2017
Penta 3 given,14173,Ondo,State level data,Dec,2017
Penta 3 given,12211,Kebbi,State level data,Nov,2017
Penta 3 given,12463,Kebbi,State level data,Oct,2017
Penta 3 given,10014,Kebbi,State level data,Dec,2017
Penta 3 given,7214,Kebbi,State level data,Apr,2017
Penta 3 given,7067,Kebbi,State level data,Mar,2017
Penta 3 given,7647,Kebbi,State level data,Jun,2017
Penta 3 given,11286,Kebbi,State level data,May,2017
Penta 3 given,10529,Kebbi,State level data,Aug,2017
Penta 3 given,10641,Kebbi,State level data,Jul,2017
Penta 3 given,11309,Kebbi,State level data,Sep,2017
Penta 3 given,8938,Kebbi,State level data,Feb,2017
Penta 3 given,8509,Kebbi,State level data,Jan,2017
Penta 3 given,14272,Niger,State level data,Nov,2017
Penta 3 given,17730,Niger,State level data,Oct,2017
Penta 3 given,15242,Niger,State level data,Dec,2017
Penta 3 given,18045,Niger,State level data,Aug,2017
Penta 3 given,20691,Niger,State level data,Jul,2017
Penta 3 given,16072,Niger,State level data,Sep,2017
Penta 3 given,14933,Niger,State level data,Apr,2017
Penta 3 given,16049,Niger,State level data,Mar,2017
Penta 3 given,15645,Niger,State level data,Jun,2017
Penta 3 given,15915,Niger,State level data,May,2017
Penta 3 given,13899,Niger,State level data,Feb,2017
Penta 3 given,14492,Niger,State level data,Jan,2017
Penta 3 given,8937,Ebonyi,State level data,Oct,2017
Penta 3 given,8750,Ebonyi,State level data,Dec,2017
Penta 3 given,8683,Ebonyi,State level data,Nov,2017
Penta 3 given,14224,Delta,State level data,Sep,2017
Penta 3 given,14036,Delta,State level data,Dec,2017
Penta 3 given,13212,Delta,State level data,Nov,2017
Penta 3 given,13917,Delta,State level data,Oct,2017
Penta 3 given,15102,Sokoto,State level data,Feb,2017
Penta 3 given,14120,Sokoto,State level data,Jan,2017
Penta 3 given,14194,Sokoto,State level data,Jun,2017
Penta 3 given,14725,Sokoto,State level data,May,2017
Penta 3 given,14565,Sokoto,State level data,Apr,2017
Penta 3 given,16546,Sokoto,State level data,Mar,2017
Penta 3 given,13307,Sokoto,State level data,Sep,2017
Penta 3 given,15164,Sokoto,State level data,Aug,2017
Penta 3 given,16298,Sokoto,State level data,Jul,2017
Penta 3 given,13255,Sokoto,State level data,Dec,2017
Penta 3 given,14416,Sokoto,State level data,Nov,2017
Penta 3 given,14862,Sokoto,State level data,Oct,2017
Penta 3 given,12420,Delta,State level data,Feb,2017
Penta 3 given,12983,Delta,State level data,Jan,2017
Penta 3 given,11845,Delta,State level data,Apr,2017
Penta 3 given,14299,Delta,State level data,Mar,2017
Penta 3 given,13360,Delta,State level data,Jun,2017
Penta 3 given,13868,Delta,State level data,May,2017
Penta 3 given,14786,Delta,State level data,Aug,2017
Penta 3 given,13124,Delta,State level data,Jul,2017
Penta 3 given,9036,Ebonyi,State level data,Jan,2017
Penta 3 given,7492,Ebonyi,State level data,Mar,2017
Penta 3 given,8436,Ebonyi,State level data,Feb,2017
Penta 3 given,7913,Ebonyi,State level data,May,2017
Penta 3 given,6868,Ebonyi,State level data,Apr,2017
Penta 3 given,7843,Ebonyi,State level data,Jul,2017
Penta 3 given,8066,Ebonyi,State level data,Jun,2017
Penta 3 given,8227,Ebonyi,State level data,Sep,2017
Penta 3 given,8055,Ebonyi,State level data,Aug,2017
Penta 3 given,11550,Zamfara,State level data,Nov,2017
Penta 3 given,11407,Zamfara,State level data,Oct,2017
Penta 3 given,11440,Zamfara,State level data,Dec,2017
Penta 3 given,11281,Zamfara,State level data,Feb,2017
Penta 3 given,11060,Zamfara,State level data,Jan,2017
Penta 3 given,10287,Zamfara,State level data,Apr,2017
Penta 3 given,11453,Zamfara,State level data,Mar,2017
Penta 3 given,10874,Zamfara,State level data,Jun,2017
Penta 3 given,11105,Zamfara,State level data,May,2017
Penta 3 given,11634,Zamfara,State level data,Aug,2017
Penta 3 given,13016,Zamfara,State level data,Jul,2017
Penta 3 given,8632,Zamfara,State level data,Sep,2017
Penta 3 given,9697,Taraba,State level data,Sep,2017
Penta 3 given,10737,Taraba,State level data,Aug,2017
Penta 3 given,9901,Taraba,State level data,Jul,2017
Penta 3 given,8829,Taraba,State level data,Jun,2017
Penta 3 given,10238,Taraba,State level data,May,2017
Penta 3 given,9712,Taraba,State level data,Apr,2017
Penta 3 given,9684,Taraba,State level data,Mar,2017
Penta 3 given,8848,Taraba,State level data,Feb,2017
Penta 3 given,8655,Taraba,State level data,Jan,2017
Penta 3 given,8495,Taraba,State level data,Dec,2017
Penta 3 given,10736,Taraba,State level data,Nov,2017
Penta 3 given,11785,Taraba,State level data,Oct,2017
Penta 3 given,20812,Rivers,State level data,Apr,2017
Penta 3 given,23758,Rivers,State level data,Mar,2017
Penta 3 given,22624,Rivers,State level data,Feb,2017
Penta 3 given,23225,Rivers,State level data,Jan,2017
Penta 3 given,27541,Rivers,State level data,Aug,2017
Penta 3 given,24251,Rivers,State level data,Jul,2017
Penta 3 given,21589,Rivers,State level data,Jun,2017
Penta 3 given,24599,Rivers,State level data,May,2017
Penta 3 given,8813,Abia,State level data,Oct,2017
Penta 3 given,11307,Abia,State level data,Nov,2017
Penta 3 given,8631,Abia,State level data,Dec,2017
Penta 3 given,22120,Rivers,State level data,Sep,2017
Penta 3 given,24175,Rivers,State level data,Nov,2017
Penta 3 given,21633,Rivers,State level data,Oct,2017
Penta 3 given,18650,Rivers,State level data,Dec,2017
Penta 3 given,9932,Ekiti,State level data,Jul,2017
Penta 3 given,9954,Ekiti,State level data,Jun,2017
Penta 3 given,10348,Ekiti,State level data,May,2017
Penta 3 given,9002,Ekiti,State level data,Apr,2017
Penta 3 given,9887,Ekiti,State level data,Mar,2017
Penta 3 given,9798,Ekiti,State level data,Feb,2017
Penta 3 given,10739,Ekiti,State level data,Jan,2017
Penta 3 given,8493,Ekiti,State level data,Dec,2017
Penta 3 given,9033,Ekiti,State level data,Nov,2017
Penta 3 given,8422,Ekiti,State level data,Oct,2017
Penta 3 given,9024,Abia,State level data,Jan,2017
Penta 3 given,8526,Abia,State level data,Feb,2017
Penta 3 given,8769,Abia,State level data,Mar,2017
Penta 3 given,7977,Abia,State level data,Apr,2017
Penta 3 given,8903,Abia,State level data,May,2017
Penta 3 given,11826,Abia,State level data,Jun,2017
Penta 3 given,9238,Abia,State level data,Jul,2017
Penta 3 given,9989,Abia,State level data,Aug,2017
Penta 3 given,10024,Abia,State level data,Sep,2017
Penta 3 given,9225,Ekiti,State level data,Sep,2017
Penta 3 given,10002,Ekiti,State level data,Aug,2017
Penta 3 given,890,Niger,Edati,Jan,2017
Penta 3 given,983,Niger,Edati,Mar,2017
Penta 3 given,930,Niger,Edati,Feb,2017
Penta 3 given,812,Niger,Edati,May,2017
Penta 3 given,947,Niger,Edati,Apr,2017
Penta 3 given,536,Bayelsa,Ekeremor,Jan,2017
Penta 3 given,1056,Bayelsa,Ekeremor,Mar,2017
Penta 3 given,622,Bayelsa,Ekeremor,Feb,2017
Penta 3 given,739,Bayelsa,Ekeremor,May,2017
Penta 3 given,94,Bayelsa,Ekeremor,Apr,2017
Penta 3 given,48,Bayelsa,Ekeremor,Jul,2017
Penta 3 given,27,Bayelsa,Ekeremor,Jun,2017
Penta 3 given,115,Bayelsa,Ekeremor,Sep,2017
Penta 3 given,23,Bayelsa,Ekeremor,Aug,2017
Penta 3 given,846,Bayelsa,Ekeremor,Dec,2017
Penta 3 given,585,Bayelsa,Ekeremor,Nov,2017
Penta 3 given,235,Kebbi,Koko/Besse,Dec,2017
Penta 3 given,458,Kebbi,Koko/Besse,Nov,2017
Penta 3 given,1287,Kano,Sumaila,Sep,2017
Penta 3 given,599,Kebbi,Koko/Besse,Oct,2017
Penta 3 given,1424,Kano,Sumaila,Aug,2017
Penta 3 given,1019,Rivers,Ikwerre,Sep,2017
Penta 3 given,1348,Kano,Sumaila,Jul,2017
Penta 3 given,1271,Kano,Sumaila,Jun,2017
Penta 3 given,1515,Kano,Sumaila,May,2017
Penta 3 given,1173,Rivers,Ikwerre,May,2017
Penta 3 given,1075,Rivers,Ikwerre,Jun,2017
Penta 3 given,1114,Rivers,Ikwerre,Jul,2017
Penta 3 given,1165,Rivers,Ikwerre,Aug,2017
Penta 3 given,1456,Rivers,Ikwerre,Jan,2017
Penta 3 given,1362,Rivers,Ikwerre,Feb,2017
Penta 3 given,1372,Rivers,Ikwerre,Mar,2017
Penta 3 given,1264,Rivers,Ikwerre,Apr,2017
Penta 3 given,265,Katsina,Kusada,May,2017
Penta 3 given,354,Plateau,Kanke,Jul,2017
Penta 3 given,265,Katsina,Kusada,Apr,2017
Penta 3 given,358,Plateau,Kanke,Aug,2017
Penta 3 given,897,Rivers,Ikwerre,Oct,2017
Penta 3 given,261,Katsina,Kusada,Mar,2017
Penta 3 given,300,Plateau,Kanke,Sep,2017
Penta 3 given,1124,Rivers,Ikwerre,Nov,2017
Penta 3 given,288,Katsina,Kusada,Feb,2017
Penta 3 given,269,Borno,Gubio,Mar,2017
Penta 3 given,320,Katsina,Kusada,Sep,2017
Penta 3 given,170,Borno,Gubio,Feb,2017
Penta 3 given,299,Katsina,Kusada,Aug,2017
Penta 3 given,369,Borno,Gubio,Jan,2017
Penta 3 given,311,Katsina,Kusada,Jul,2017
Penta 3 given,248,Katsina,Kusada,Jun,2017
Penta 3 given,401,Borno,Gubio,Jul,2017
Penta 3 given,1388,Kano,Sumaila,Apr,2017
Penta 3 given,412,Borno,Gubio,Jun,2017
Penta 3 given,1391,Kano,Sumaila,Mar,2017
Penta 3 given,594,Borno,Gubio,May,2017
