Indicator,Values,State,LGA,Months,Year
Penta 2 given,9286,Taraba,State level data,Jul,2017
Penta 2 given,10487,Taraba,State level data,Aug,2017
Penta 2 given,9330,Taraba,State level data,Sep,2017
Penta 2 given,11324,Taraba,State level data,Oct,2017
Penta 2 given,11426,Taraba,State level data,Nov,2017
Penta 2 given,8181,Taraba,State level data,Dec,2017
Penta 2 given,12198,Akwa-Ibom,State level data,Oct,2017
Penta 2 given,12228,Akwa-Ibom,State level data,Nov,2017
Penta 2 given,12223,Akwa-Ibom,State level data,Dec,2017
Penta 2 given,13908,Akwa-Ibom,State level data,May,2017
Penta 2 given,12146,Akwa-Ibom,State level data,Jun,2017
Penta 2 given,13864,Akwa-Ibom,State level data,Jul,2017
Penta 2 given,13151,Akwa-Ibom,State level data,Aug,2017
Penta 2 given,12345,Akwa-Ibom,State level data,Sep,2017
Penta 2 given,12291,Akwa-Ibom,State level data,Jan,2017
Penta 2 given,12022,Akwa-Ibom,State level data,Feb,2017
Penta 2 given,14052,Akwa-Ibom,State level data,Mar,2017
Penta 2 given,11260,Akwa-Ibom,State level data,Apr,2017
Penta 2 given,11007,Plateau,State level data,Nov,2017
Penta 2 given,11772,Plateau,State level data,Oct,2017
Penta 2 given,10426,Plateau,State level data,Dec,2017
Penta 2 given,7896,Ebonyi,State level data,Dec,2017
Penta 2 given,7354,Ebonyi,State level data,Nov,2017
Penta 2 given,7541,Ebonyi,State level data,Oct,2017
Penta 2 given,7167,Ebonyi,State level data,Aug,2017
Penta 2 given,7283,Ebonyi,State level data,Jul,2017
Penta 2 given,7646,Ebonyi,State level data,Jun,2017
Penta 2 given,6988,Ebonyi,State level data,May,2017
Penta 2 given,6219,Ebonyi,State level data,Apr,2017
Penta 2 given,6454,Ebonyi,State level data,Mar,2017
Penta 2 given,7154,Ebonyi,State level data,Feb,2017
Penta 2 given,7748,Ebonyi,State level data,Jan,2017
Penta 2 given,7143,Ebonyi,State level data,Sep,2017
Penta 2 given,7851,Plateau,State level data,Feb,2017
Penta 2 given,8108,Plateau,State level data,Jan,2017
Penta 2 given,13401,Plateau,State level data,Aug,2017
Penta 2 given,11314,Plateau,State level data,Jul,2017
Penta 2 given,10816,Plateau,State level data,Sep,2017
Penta 2 given,9543,Plateau,State level data,Apr,2017
Penta 2 given,9922,Plateau,State level data,Mar,2017
Penta 2 given,9377,Plateau,State level data,Jun,2017
Penta 2 given,8666,Plateau,State level data,May,2017
Penta 2 given,9070,Ekiti,State level data,Mar,2017
Penta 2 given,8425,Ekiti,State level data,Apr,2017
Penta 2 given,9118,Ekiti,State level data,May,2017
Penta 2 given,9113,Ekiti,State level data,Jun,2017
Penta 2 given,8783,Ekiti,State level data,Jan,2017
Penta 2 given,9174,Ekiti,State level data,Feb,2017
Penta 2 given,9139,Ekiti,State level data,Jul,2017
Penta 2 given,9437,Ekiti,State level data,Aug,2017
Penta 2 given,8681,Ekiti,State level data,Sep,2017
Penta 2 given,7665,Ekiti,State level data,Oct,2017
Penta 2 given,8273,Ekiti,State level data,Nov,2017
Penta 2 given,7847,Ekiti,State level data,Dec,2017
Penta 2 given,13521,Sokoto,State level data,Jun,2017
Penta 2 given,15373,Sokoto,State level data,Jul,2017
Penta 2 given,14682,Sokoto,State level data,Aug,2017
Penta 2 given,13030,Sokoto,State level data,Sep,2017
Penta 2 given,12688,Sokoto,State level data,Jan,2017
Penta 2 given,13983,Sokoto,State level data,Feb,2017
Penta 2 given,15366,Sokoto,State level data,Mar,2017
Penta 2 given,13334,Sokoto,State level data,Apr,2017
Penta 2 given,13320,Sokoto,State level data,May,2017
Penta 2 given,16451,Ondo,State level data,Jun,2017
Penta 2 given,16228,Ondo,State level data,Jul,2017
Penta 2 given,15607,Ondo,State level data,Apr,2017
Penta 2 given,16851,Ondo,State level data,May,2017
Penta 2 given,15823,Ondo,State level data,Feb,2017
Penta 2 given,16717,Ondo,State level data,Mar,2017
Penta 2 given,15933,Ondo,State level data,Jan,2017
Penta 2 given,16528,Ondo,State level data,Aug,2017
Penta 2 given,15264,Ondo,State level data,Sep,2017
Penta 2 given,15612,Ondo,State level data,Nov,2017
Penta 2 given,14340,Ondo,State level data,Dec,2017
Penta 2 given,14988,Ondo,State level data,Oct,2017
Penta 2 given,14449,Sokoto,State level data,Oct,2017
Penta 2 given,14261,Sokoto,State level data,Nov,2017
Penta 2 given,13167,Sokoto,State level data,Dec,2017
Penta 2 given,10932,Cross River,State level data,Oct,2017
Penta 2 given,11154,Cross River,State level data,Dec,2017
Penta 2 given,11938,Cross River,State level data,Nov,2017
Penta 2 given,10550,Cross River,State level data,Sep,2017
Penta 2 given,11011,Cross River,State level data,Aug,2017
Penta 2 given,4129,Bayelsa,State level data,May,2017
Penta 2 given,2896,Bayelsa,State level data,Jun,2017
Penta 2 given,4215,Bayelsa,State level data,Mar,2017
Penta 2 given,1929,Bayelsa,State level data,Apr,2017
Penta 2 given,1028,Bayelsa,State level data,Sep,2017
Penta 2 given,253,Bayelsa,State level data,Jul,2017
Penta 2 given,108,Bayelsa,State level data,Aug,2017
Penta 2 given,7144,Bayelsa,State level data,Dec,2017
Penta 2 given,1463,Bayelsa,State level data,Oct,2017
Penta 2 given,3204,Bayelsa,State level data,Nov,2017
Penta 2 given,1834,Bayelsa,State level data,Jan,2017
Penta 2 given,2031,Bayelsa,State level data,Feb,2017
Penta 2 given,9223,Nasarawa,State level data,Jan,2017
Penta 2 given,8470,Nasarawa,State level data,Feb,2017
Penta 2 given,9727,Nasarawa,State level data,Mar,2017
Penta 2 given,8201,Nasarawa,State level data,Apr,2017
Penta 2 given,9641,Nasarawa,State level data,May,2017
Penta 2 given,9054,Nasarawa,State level data,Jun,2017
Penta 2 given,10479,Nasarawa,State level data,Jul,2017
Penta 2 given,9211,Nasarawa,State level data,Aug,2017
Penta 2 given,8608,Nasarawa,State level data,Sep,2017
Penta 2 given,10505,Nasarawa,State level data,Oct,2017
Penta 2 given,10388,Nasarawa,State level data,Nov,2017
Penta 2 given,8640,Nasarawa,State level data,Dec,2017
Penta 2 given,9985,Cross River,State level data,Jan,2017
Penta 2 given,10897,Cross River,State level data,Mar,2017
Penta 2 given,10413,Cross River,State level data,Feb,2017
Penta 2 given,10047,Cross River,State level data,May,2017
Penta 2 given,10127,Cross River,State level data,Apr,2017
Penta 2 given,10821,Cross River,State level data,Jul,2017
Penta 2 given,7033,Cross River,State level data,Jun,2017
Penta 2 given,5427,Edo,State level data,Jan,2017
Penta 2 given,4520,Edo,State level data,Feb,2017
Penta 2 given,6072,Edo,State level data,Mar,2017
Penta 2 given,4855,Edo,State level data,Apr,2017
Penta 2 given,7447,Edo,State level data,May,2017
Penta 2 given,7635,Edo,State level data,Jun,2017
Penta 2 given,6478,Edo,State level data,Jul,2017
Penta 2 given,7752,Edo,State level data,Aug,2017
Penta 2 given,7516,Edo,State level data,Sep,2017
Penta 2 given,7918,Edo,State level data,Oct,2017
Penta 2 given,7904,Edo,State level data,Nov,2017
Penta 2 given,7016,Edo,State level data,Dec,2017
Penta 2 given,13728,Yobe,State level data,Aug,2017
Penta 2 given,12693,Yobe,State level data,Sep,2017
Penta 2 given,10597,Yobe,State level data,Jun,2017
Penta 2 given,13721,Yobe,State level data,Jul,2017
Penta 2 given,12052,Yobe,State level data,Apr,2017
Penta 2 given,13118,Yobe,State level data,May,2017
Penta 2 given,10596,Yobe,State level data,Feb,2017
Penta 2 given,11136,Yobe,State level data,Mar,2017
Penta 2 given,10972,Yobe,State level data,Jan,2017
Penta 2 given,17239,Jigawa,State level data,Jan,2017
Penta 2 given,17771,Jigawa,State level data,Feb,2017
Penta 2 given,19304,Jigawa,State level data,Mar,2017
Penta 2 given,17297,Jigawa,State level data,Apr,2017
Penta 2 given,25215,Jigawa,State level data,Sep,2017
Penta 2 given,20081,Jigawa,State level data,May,2017
Penta 2 given,18067,Jigawa,State level data,Jun,2017
Penta 2 given,18713,Jigawa,State level data,Jul,2017
Penta 2 given,18731,Jigawa,State level data,Aug,2017
Penta 2 given,12329,Yobe,State level data,Nov,2017
Penta 2 given,10600,Yobe,State level data,Dec,2017
Penta 2 given,11697,Yobe,State level data,Oct,2017
Penta 2 given,19613,Jigawa,State level data,Dec,2017
Penta 2 given,30317,Jigawa,State level data,Oct,2017
Penta 2 given,17692,Jigawa,State level data,Nov,2017
Penta 2 given,492488,Federal Government,State level data,Sep,2017
Penta 2 given,539285,Federal Government,State level data,Jul,2017
Penta 2 given,536312,Federal Government,State level data,Aug,2017
Penta 2 given,521392,Federal Government,State level data,May,2017
Penta 2 given,495247,Federal Government,State level data,Jun,2017
Penta 2 given,498523,Federal Government,State level data,Mar,2017
Penta 2 given,459328,Federal Government,State level data,Apr,2017
Penta 2 given,492573,Federal Government,State level data,Jan,2017
Penta 2 given,463062,Federal Government,State level data,Feb,2017
Penta 2 given,526956,Federal Government,State level data,Oct,2017
Penta 2 given,525250,Federal Government,State level data,Nov,2017
Penta 2 given,477936,Federal Government,State level data,Dec,2017
Penta 2 given,22852,Bauchi,State level data,Aug,2017
Penta 2 given,20703,Bauchi,State level data,Sep,2017
Penta 2 given,22418,Bauchi,State level data,Jan,2017
Penta 2 given,23050,Bauchi,State level data,Feb,2017
Penta 2 given,23560,Bauchi,State level data,Mar,2017
Penta 2 given,22698,Bauchi,State level data,Apr,2017
Penta 2 given,22808,Bauchi,State level data,May,2017
Penta 2 given,21500,Bauchi,State level data,Jun,2017
Penta 2 given,21986,Bauchi,State level data,Jul,2017
Penta 2 given,12752,Imo,State level data,Jan,2017
Penta 2 given,12692,Imo,State level data,Feb,2017
Penta 2 given,14536,Imo,State level data,Mar,2017
Penta 2 given,21133,Bauchi,State level data,Nov,2017
Penta 2 given,12800,Imo,State level data,Apr,2017
Penta 2 given,19437,Bauchi,State level data,Dec,2017
Penta 2 given,14296,Imo,State level data,May,2017
Penta 2 given,14754,Imo,State level data,Jun,2017
Penta 2 given,14396,Imo,State level data,Jul,2017
Penta 2 given,14587,Imo,State level data,Aug,2017
Penta 2 given,11812,Imo,State level data,Sep,2017
Penta 2 given,12429,Imo,State level data,Oct,2017
Penta 2 given,13340,Imo,State level data,Nov,2017
Penta 2 given,11641,Imo,State level data,Dec,2017
Penta 2 given,20879,Bauchi,State level data,Oct,2017
Penta 2 given,11426,Zamfara,State level data,Dec,2017
Penta 2 given,11727,Zamfara,State level data,Nov,2017
Penta 2 given,10957,Zamfara,State level data,Oct,2017
Penta 2 given,9198,Abia,State level data,Nov,2017
Penta 2 given,7460,Abia,State level data,Dec,2017
Penta 2 given,7409,Abia,State level data,Oct,2017
Penta 2 given,8191,Abia,State level data,Aug,2017
Penta 2 given,7787,Abia,State level data,Sep,2017
Penta 2 given,9890,Abia,State level data,Jun,2017
Penta 2 given,7786,Abia,State level data,Jul,2017
Penta 2 given,11267,Zamfara,State level data,Mar,2017
Penta 2 given,11252,Zamfara,State level data,Feb,2017
Penta 2 given,12059,Zamfara,State level data,Jan,2017
Penta 2 given,8729,Zamfara,State level data,Sep,2017
Penta 2 given,11730,Zamfara,State level data,Aug,2017
Penta 2 given,12902,Zamfara,State level data,Jul,2017
Penta 2 given,10915,Zamfara,State level data,Jun,2017
Penta 2 given,10970,Zamfara,State level data,May,2017
Penta 2 given,10271,Zamfara,State level data,Apr,2017
Penta 2 given,6570,Abia,State level data,Apr,2017
Penta 2 given,7330,Abia,State level data,May,2017
Penta 2 given,6883,Abia,State level data,Feb,2017
Penta 2 given,7113,Abia,State level data,Mar,2017
Penta 2 given,7491,Abia,State level data,Jan,2017
Penta 2 given,14590,Delta,State level data,Dec,2017
Penta 2 given,13377,Delta,State level data,Nov,2017
Penta 2 given,14282,Delta,State level data,Sep,2017
Penta 2 given,14737,Delta,State level data,Aug,2017
Penta 2 given,13410,Delta,State level data,Jul,2017
Penta 2 given,13004,Delta,State level data,Jun,2017
Penta 2 given,13357,Delta,State level data,May,2017
Penta 2 given,11313,Delta,State level data,Apr,2017
Penta 2 given,13343,Delta,State level data,Mar,2017
Penta 2 given,12054,Delta,State level data,Feb,2017
Penta 2 given,12578,Delta,State level data,Jan,2017
Penta 2 given,14139,Delta,State level data,Oct,2017
Penta 2 given,15771,Niger,State level data,Aug,2017
Penta 2 given,13600,Niger,State level data,Sep,2017
Penta 2 given,13511,Niger,State level data,Jun,2017
Penta 2 given,17558,Niger,State level data,Jul,2017
Penta 2 given,12513,Niger,State level data,Jan,2017
Penta 2 given,12793,Niger,State level data,Apr,2017
Penta 2 given,13913,Niger,State level data,May,2017
Penta 2 given,11616,Niger,State level data,Feb,2017
Penta 2 given,13629,Niger,State level data,Mar,2017
Penta 2 given,12949,Niger,State level data,Nov,2017
Penta 2 given,13337,Niger,State level data,Dec,2017
Penta 2 given,15322,Niger,State level data,Oct,2017
Penta 2 given,19076,Oyo,State level data,Nov,2017
Penta 2 given,19855,Oyo,State level data,Oct,2017
Penta 2 given,15725,Oyo,State level data,Dec,2017
Penta 2 given,8177,Kwara,State level data,Dec,2017
Penta 2 given,9110,Kwara,State level data,Oct,2017
Penta 2 given,9172,Kwara,State level data,Nov,2017
Penta 2 given,9478,Kwara,State level data,Sep,2017
Penta 2 given,8209,Kwara,State level data,Jan,2017
Penta 2 given,6081,Kwara,State level data,Feb,2017
Penta 2 given,7272,Kwara,State level data,Mar,2017
Penta 2 given,9362,Kwara,State level data,Apr,2017
Penta 2 given,8396,Kwara,State level data,May,2017
Penta 2 given,8774,Kwara,State level data,Jun,2017
Penta 2 given,10149,Kwara,State level data,Jul,2017
Penta 2 given,10755,Kwara,State level data,Aug,2017
Penta 2 given,21950,Oyo,State level data,Aug,2017
Penta 2 given,19585,Oyo,State level data,Jul,2017
Penta 2 given,17487,Oyo,State level data,Jun,2017
Penta 2 given,21163,Oyo,State level data,May,2017
Penta 2 given,18615,Oyo,State level data,Sep,2017
Penta 2 given,16483,Oyo,State level data,Apr,2017
Penta 2 given,19073,Oyo,State level data,Mar,2017
Penta 2 given,18825,Oyo,State level data,Feb,2017
Penta 2 given,21760,Oyo,State level data,Jan,2017
Penta 2 given,9977,Kebbi,State level data,Aug,2017
Penta 2 given,10713,Kebbi,State level data,Sep,2017
Penta 2 given,7928,Kebbi,State level data,Jun,2017
Penta 2 given,10014,Kebbi,State level data,Jul,2017
Penta 2 given,6951,Kebbi,State level data,Apr,2017
Penta 2 given,10676,Kebbi,State level data,May,2017
Penta 2 given,8770,Kebbi,State level data,Feb,2017
Penta 2 given,7073,Kebbi,State level data,Mar,2017
Penta 2 given,8334,Kebbi,State level data,Jan,2017
Penta 2 given,11849,Kebbi,State level data,Nov,2017
Penta 2 given,9745,Kebbi,State level data,Dec,2017
Penta 2 given,12059,Kebbi,State level data,Oct,2017
Penta 2 given,11213,Osun,State level data,Jan,2017
Penta 2 given,9278,Osun,State level data,Feb,2017
Penta 2 given,10540,Osun,State level data,Mar,2017
Penta 2 given,8956,Osun,State level data,Apr,2017
Penta 2 given,11037,Osun,State level data,May,2017
Penta 2 given,9602,Osun,State level data,Jun,2017
Penta 2 given,10081,Osun,State level data,Jul,2017
Penta 2 given,9825,Osun,State level data,Aug,2017
Penta 2 given,9614,Osun,State level data,Sep,2017
Penta 2 given,9647,Osun,State level data,Oct,2017
Penta 2 given,9754,Osun,State level data,Nov,2017
Penta 2 given,8770,Osun,State level data,Dec,2017
Penta 2 given,17723,Katsina,State level data,Oct,2017
Penta 2 given,16456,Katsina,State level data,Nov,2017
Penta 2 given,17577,Katsina,State level data,Dec,2017
Penta 2 given,16196,Katsina,State level data,Jan,2017
Penta 2 given,16507,Katsina,State level data,Feb,2017
Penta 2 given,17287,Katsina,State level data,Mar,2017
Penta 2 given,16203,Katsina,State level data,Apr,2017
Penta 2 given,19265,Katsina,State level data,May,2017
Penta 2 given,15092,Katsina,State level data,Jun,2017
Penta 2 given,16635,Katsina,State level data,Jul,2017
Penta 2 given,13296,Katsina,State level data,Aug,2017
Penta 2 given,14552,Katsina,State level data,Sep,2017
Penta 2 given,14876,Borno,State level data,Oct,2017
Penta 2 given,13543,Borno,State level data,Nov,2017
Penta 2 given,13403,Borno,State level data,Dec,2017
Penta 2 given,17651,Borno,State level data,May,2017
Penta 2 given,13951,Borno,State level data,Jun,2017
Penta 2 given,13089,Borno,State level data,Jul,2017
Penta 2 given,12982,Borno,State level data,Aug,2017
Penta 2 given,10574,Borno,State level data,Sep,2017
Penta 2 given,8828,Borno,State level data,Jan,2017
Penta 2 given,7835,Borno,State level data,Feb,2017
Penta 2 given,10360,Borno,State level data,Mar,2017
Penta 2 given,13427,Borno,State level data,Apr,2017
Penta 2 given,7939,Federal Capital Territory,State level data,Mar,2017
Penta 2 given,8197,Federal Capital Territory,State level data,Feb,2017
Penta 2 given,8466,Federal Capital Territory,State level data,May,2017
Penta 2 given,6775,Federal Capital Territory,State level data,Apr,2017
Penta 2 given,8947,Federal Capital Territory,State level data,Jan,2017
Penta 2 given,25931,Kaduna,State level data,Dec,2017
Penta 2 given,28491,Kaduna,State level data,Nov,2017
Penta 2 given,8366,Federal Capital Territory,State level data,Jul,2017
Penta 2 given,8655,Federal Capital Territory,State level data,Jun,2017
Penta 2 given,8071,Federal Capital Territory,State level data,Sep,2017
Penta 2 given,8266,Federal Capital Territory,State level data,Aug,2017
Penta 2 given,26872,Kaduna,State level data,Sep,2017
Penta 2 given,28042,Kaduna,State level data,Aug,2017
Penta 2 given,28430,Kaduna,State level data,Mar,2017
Penta 2 given,26607,Kaduna,State level data,Feb,2017
Penta 2 given,28693,Kaduna,State level data,Jan,2017
Penta 2 given,31624,Kaduna,State level data,Jul,2017
Penta 2 given,25304,Kaduna,State level data,Jun,2017
Penta 2 given,27009,Kaduna,State level data,May,2017
Penta 2 given,26530,Kaduna,State level data,Apr,2017
Penta 2 given,29439,Kaduna,State level data,Oct,2017
Penta 2 given,7856,Federal Capital Territory,State level data,Oct,2017
Penta 2 given,4467,Federal Capital Territory,State level data,Dec,2017
Penta 2 given,5638,Federal Capital Territory,State level data,Nov,2017
Penta 2 given,182,Kogi,Ogori/Magongo,Feb,2017
Penta 2 given,1080,Kano,Bichi,Dec,2017
Penta 2 given,284,Kogi,Ogori/Magongo,Mar,2017
Penta 2 given,1222,Kano,Bichi,Nov,2017
Penta 2 given,1144,Kano,Bichi,Oct,2017
Penta 2 given,1112,Oyo,Akinyele,Jan,2017
Penta 2 given,260,Kogi,Ogori/Magongo,Jan,2017
Penta 2 given,1036,Oyo,Akinyele,Feb,2017
Penta 2 given,600,Yobe,Nguru,Oct,2017
Penta 2 given,1067,Oyo,Akinyele,Mar,2017
Penta 2 given,478,Yobe,Nguru,Dec,2017
Penta 2 given,759,Oyo,Akinyele,Apr,2017
Penta 2 given,1016,Oyo,Akinyele,May,2017
Penta 2 given,692,Yobe,Nguru,Nov,2017
Penta 2 given,953,Oyo,Akinyele,Jun,2017
Penta 2 given,1022,Oyo,Akinyele,Jul,2017
Penta 2 given,1138,Oyo,Akinyele,Aug,2017
Penta 2 given,233,Kogi,Ogori/Magongo,Aug,2017
Penta 2 given,1070,Oyo,Akinyele,Sep,2017
Penta 2 given,196,Kogi,Ogori/Magongo,Sep,2017
Penta 2 given,1077,Kaduna,Kaura,Oct,2017
Penta 2 given,219,Kogi,Ogori/Magongo,Jun,2017
Penta 2 given,1095,Kaduna,Kaura,Nov,2017
Penta 2 given,276,Kogi,Ogori/Magongo,Jul,2017
Penta 2 given,901,Kaduna,Kaura,Dec,2017
Penta 2 given,144,Kogi,Ogori/Magongo,Apr,2017
Penta 2 given,183,Kogi,Ogori/Magongo,May,2017
Penta 2 given,197,Katsina,Baure,Dec,2017
Penta 2 given,390,Katsina,Baure,Nov,2017
Penta 2 given,528,Katsina,Baure,Oct,2017
Penta 2 given,1296,Kano,Bichi,Jan,2017
Penta 2 given,111,Kogi,Ogori/Magongo,Nov,2017
Penta 2 given,146,Kogi,Ogori/Magongo,Dec,2017
Penta 2 given,1254,Kano,Bichi,May,2017
Penta 2 given,231,Kogi,Ogori/Magongo,Oct,2017
Penta 2 given,1182,Kano,Bichi,Apr,2017
Penta 2 given,1307,Kano,Bichi,Mar,2017
Penta 2 given,488,Yobe,Nguru,Jan,2017
Penta 2 given,1248,Kano,Bichi,Feb,2017
Penta 2 given,531,Yobe,Nguru,Mar,2017
Penta 2 given,447,Yobe,Nguru,Feb,2017
Penta 2 given,668,Yobe,Nguru,May,2017
Penta 2 given,474,Yobe,Nguru,Apr,2017
Penta 2 given,2603,Yobe,Nguru,Jul,2017
Penta 2 given,489,Yobe,Nguru,Jun,2017
Penta 2 given,783,Yobe,Nguru,Sep,2017
Penta 2 given,711,Yobe,Nguru,Aug,2017
Penta 2 given,354,Katsina,Baure,Sep,2017
Penta 2 given,294,Katsina,Baure,Aug,2017
Penta 2 given,332,Katsina,Baure,Jul,2017
Penta 2 given,281,Kebbi,Arewa,Nov,2017
Penta 2 given,353,Katsina,Baure,Jun,2017
Penta 2 given,498,Kebbi,Arewa,Oct,2017
Penta 2 given,553,Katsina,Baure,May,2017
