Indicator,Values,State,LGA,Months,Year
Penta. 1 given,13837,Yobe,State level data,Oct,2017
Penta. 1 given,14879,Yobe,State level data,Nov,2017
Penta. 1 given,11890,Yobe,State level data,Dec,2017
Penta. 1 given,14954,Yobe,State level data,Apr,2017
Penta. 1 given,15802,Yobe,State level data,May,2017
Penta. 1 given,12455,Yobe,State level data,Jun,2017
Penta. 1 given,14306,Yobe,State level data,Jul,2017
Penta. 1 given,15856,Yobe,State level data,Aug,2017
Penta. 1 given,13949,Yobe,State level data,Sep,2017
Penta. 1 given,12318,Yobe,State level data,Jan,2017
Penta. 1 given,13118,Yobe,State level data,Feb,2017
Penta. 1 given,13630,Yobe,State level data,Mar,2017
Penta. 1 given,21803,Jigawa,State level data,Dec,2017
Penta. 1 given,31799,Jigawa,State level data,Oct,2017
Penta. 1 given,20019,Jigawa,State level data,Nov,2017
Penta. 1 given,15840,Niger,State level data,Jan,2017
Penta. 1 given,16932,Niger,State level data,Jun,2017
Penta. 1 given,22523,Niger,State level data,Jul,2017
Penta. 1 given,18691,Niger,State level data,Aug,2017
Penta. 1 given,16494,Niger,State level data,Sep,2017
Penta. 1 given,14847,Niger,State level data,Feb,2017
Penta. 1 given,17881,Niger,State level data,Mar,2017
Penta. 1 given,16473,Niger,State level data,Apr,2017
Penta. 1 given,18085,Niger,State level data,May,2017
Penta. 1 given,19148,Niger,State level data,Oct,2017
Penta. 1 given,15760,Niger,State level data,Nov,2017
Penta. 1 given,16859,Niger,State level data,Dec,2017
Penta. 1 given,14250,Kebbi,State level data,Oct,2017
Penta. 1 given,13901,Kebbi,State level data,Nov,2017
Penta. 1 given,10943,Kebbi,State level data,Dec,2017
Penta. 1 given,8144,Kebbi,State level data,Jun,2017
Penta. 1 given,11634,Kebbi,State level data,Jul,2017
Penta. 1 given,10977,Kebbi,State level data,Aug,2017
Penta. 1 given,12463,Kebbi,State level data,Sep,2017
Penta. 1 given,9925,Kebbi,State level data,Jan,2017
Penta. 1 given,9972,Kebbi,State level data,Feb,2017
Penta. 1 given,7947,Kebbi,State level data,Mar,2017
Penta. 1 given,8141,Kebbi,State level data,Apr,2017
Penta. 1 given,12237,Kebbi,State level data,May,2017
Penta. 1 given,8660,Federal Capital Territory,State level data,Sep,2017
Penta. 1 given,8801,Federal Capital Territory,State level data,Aug,2017
Penta. 1 given,12447,Federal Capital Territory,State level data,Jul,2017
Penta. 1 given,9383,Federal Capital Territory,State level data,Jun,2017
Penta. 1 given,9760,Federal Capital Territory,State level data,May,2017
Penta. 1 given,8167,Federal Capital Territory,State level data,Apr,2017
Penta. 1 given,8810,Federal Capital Territory,State level data,Mar,2017
Penta. 1 given,8230,Federal Capital Territory,State level data,Feb,2017
Penta. 1 given,4946,Federal Capital Territory,State level data,Dec,2017
Penta. 1 given,6420,Federal Capital Territory,State level data,Nov,2017
Penta. 1 given,9003,Federal Capital Territory,State level data,Oct,2017
Penta. 1 given,21616,Jigawa,State level data,Jul,2017
Penta. 1 given,22070,Jigawa,State level data,Aug,2017
Penta. 1 given,23187,Jigawa,State level data,May,2017
Penta. 1 given,20528,Jigawa,State level data,Jun,2017
Penta. 1 given,22332,Jigawa,State level data,Mar,2017
Penta. 1 given,20039,Jigawa,State level data,Apr,2017
Penta. 1 given,20190,Jigawa,State level data,Jan,2017
Penta. 1 given,20822,Jigawa,State level data,Feb,2017
Penta. 1 given,35598,Jigawa,State level data,Sep,2017
Penta. 1 given,9895,Federal Capital Territory,State level data,Jan,2017
Penta. 1 given,12966,Nasarawa,State level data,Nov,2017
Penta. 1 given,10142,Nasarawa,State level data,Dec,2017
Penta. 1 given,12461,Nasarawa,State level data,Oct,2017
Penta. 1 given,33662,Kaduna,State level data,Jan,2017
Penta. 1 given,34812,Kaduna,State level data,Mar,2017
Penta. 1 given,31833,Kaduna,State level data,Feb,2017
Penta. 1 given,31914,Kaduna,State level data,Sep,2017
Penta. 1 given,33024,Kaduna,State level data,Aug,2017
Penta. 1 given,10839,Nasarawa,State level data,Aug,2017
Penta. 1 given,9976,Nasarawa,State level data,Sep,2017
Penta. 1 given,32949,Kaduna,State level data,May,2017
Penta. 1 given,32665,Kaduna,State level data,Apr,2017
Penta. 1 given,38721,Kaduna,State level data,Jul,2017
Penta. 1 given,30553,Kaduna,State level data,Jun,2017
Penta. 1 given,10284,Nasarawa,State level data,Feb,2017
Penta. 1 given,11683,Nasarawa,State level data,Mar,2017
Penta. 1 given,11072,Nasarawa,State level data,Jan,2017
Penta. 1 given,11094,Nasarawa,State level data,Jun,2017
Penta. 1 given,12681,Nasarawa,State level data,Jul,2017
Penta. 1 given,9948,Nasarawa,State level data,Apr,2017
Penta. 1 given,12283,Nasarawa,State level data,May,2017
Penta. 1 given,30901,Kaduna,State level data,Dec,2017
Penta. 1 given,36667,Kaduna,State level data,Nov,2017
Penta. 1 given,35640,Kaduna,State level data,Oct,2017
Penta. 1 given,16356,Ondo,State level data,Jan,2017
Penta. 1 given,16526,Ondo,State level data,Feb,2017
Penta. 1 given,18005,Ondo,State level data,Mar,2017
Penta. 1 given,16091,Ondo,State level data,Apr,2017
Penta. 1 given,17432,Ondo,State level data,May,2017
Penta. 1 given,17014,Ondo,State level data,Jun,2017
Penta. 1 given,16704,Ondo,State level data,Jul,2017
Penta. 1 given,16917,Ondo,State level data,Aug,2017
Penta. 1 given,15721,Ondo,State level data,Sep,2017
Penta. 1 given,15533,Ondo,State level data,Oct,2017
Penta. 1 given,16288,Ondo,State level data,Nov,2017
Penta. 1 given,14841,Ondo,State level data,Dec,2017
Penta. 1 given,7963,Edo,State level data,Dec,2017
Penta. 1 given,8927,Edo,State level data,Oct,2017
Penta. 1 given,9347,Edo,State level data,Nov,2017
Penta. 1 given,8640,Edo,State level data,Sep,2017
Penta. 1 given,7484,Edo,State level data,Jul,2017
Penta. 1 given,8426,Edo,State level data,Aug,2017
Penta. 1 given,5994,Edo,State level data,Jan,2017
Penta. 1 given,5097,Edo,State level data,Feb,2017
Penta. 1 given,9124,Edo,State level data,May,2017
Penta. 1 given,9053,Edo,State level data,Jun,2017
Penta. 1 given,7192,Edo,State level data,Mar,2017
Penta. 1 given,5946,Edo,State level data,Apr,2017
Penta. 1 given,15583,Akwa-Ibom,State level data,Oct,2017
Penta. 1 given,15569,Akwa-Ibom,State level data,Nov,2017
Penta. 1 given,17001,Akwa-Ibom,State level data,Dec,2017
Penta. 1 given,15894,Akwa-Ibom,State level data,Sep,2017
Penta. 1 given,18127,Akwa-Ibom,State level data,Mar,2017
Penta. 1 given,14615,Akwa-Ibom,State level data,Apr,2017
Penta. 1 given,15550,Akwa-Ibom,State level data,Jan,2017
Penta. 1 given,15612,Akwa-Ibom,State level data,Feb,2017
Penta. 1 given,17697,Akwa-Ibom,State level data,Jul,2017
Penta. 1 given,16780,Akwa-Ibom,State level data,Aug,2017
Penta. 1 given,18159,Akwa-Ibom,State level data,May,2017
Penta. 1 given,15564,Akwa-Ibom,State level data,Jun,2017
Penta. 1 given,10910,Kwara,State level data,Oct,2017
Penta. 1 given,11091,Kwara,State level data,Nov,2017
Penta. 1 given,9938,Kwara,State level data,Dec,2017
Penta. 1 given,8330,Kwara,State level data,Mar,2017
Penta. 1 given,10918,Kwara,State level data,Apr,2017
Penta. 1 given,9998,Kwara,State level data,Jan,2017
Penta. 1 given,7065,Kwara,State level data,Feb,2017
Penta. 1 given,12063,Kwara,State level data,Jul,2017
Penta. 1 given,12767,Kwara,State level data,Aug,2017
Penta. 1 given,10398,Kwara,State level data,May,2017
Penta. 1 given,10526,Kwara,State level data,Jun,2017
Penta. 1 given,11200,Kwara,State level data,Sep,2017
Penta. 1 given,19865,Katsina,State level data,Jan,2017
Penta. 1 given,19991,Katsina,State level data,Feb,2017
Penta. 1 given,23372,Katsina,State level data,Dec,2017
Penta. 1 given,22194,Katsina,State level data,Oct,2017
Penta. 1 given,20433,Katsina,State level data,Nov,2017
Penta. 1 given,23869,Katsina,State level data,May,2017
Penta. 1 given,17872,Katsina,State level data,Jun,2017
Penta. 1 given,20860,Katsina,State level data,Mar,2017
Penta. 1 given,19505,Katsina,State level data,Apr,2017
Penta. 1 given,17583,Katsina,State level data,Sep,2017
Penta. 1 given,20003,Katsina,State level data,Jul,2017
Penta. 1 given,16521,Katsina,State level data,Aug,2017
Penta. 1 given,17633,Anambra,State level data,Oct,2017
Penta. 1 given,16909,Anambra,State level data,Nov,2017
Penta. 1 given,16303,Anambra,State level data,Dec,2017
Penta. 1 given,17390,Anambra,State level data,Sep,2017
Penta. 1 given,17095,Anambra,State level data,Jan,2017
Penta. 1 given,16174,Anambra,State level data,Feb,2017
Penta. 1 given,17115,Anambra,State level data,Mar,2017
Penta. 1 given,16668,Anambra,State level data,Apr,2017
Penta. 1 given,17925,Anambra,State level data,May,2017
Penta. 1 given,18185,Anambra,State level data,Jun,2017
Penta. 1 given,18852,Anambra,State level data,Jul,2017
Penta. 1 given,18411,Anambra,State level data,Aug,2017
Penta. 1 given,16009,Kogi,State level data,Jul,2017
Penta. 1 given,14842,Kogi,State level data,Jun,2017
Penta. 1 given,15122,Kogi,State level data,May,2017
Penta. 1 given,12677,Kogi,State level data,Apr,2017
Penta. 1 given,11882,Kogi,State level data,Mar,2017
Penta. 1 given,11901,Kogi,State level data,Feb,2017
Penta. 1 given,16762,Kogi,State level data,Jan,2017
Penta. 1 given,14870,Kogi,State level data,Oct,2017
Penta. 1 given,14857,Kogi,State level data,Dec,2017
Penta. 1 given,19010,Kogi,State level data,Nov,2017
Penta. 1 given,14196,Kogi,State level data,Sep,2017
Penta. 1 given,13786,Kogi,State level data,Aug,2017
Penta. 1 given,14122,Osun,State level data,May,2017
Penta. 1 given,12650,Osun,State level data,Jun,2017
Penta. 1 given,13921,Osun,State level data,Mar,2017
Penta. 1 given,11736,Osun,State level data,Apr,2017
Penta. 1 given,12293,Osun,State level data,Sep,2017
Penta. 1 given,13088,Osun,State level data,Jul,2017
Penta. 1 given,12275,Osun,State level data,Aug,2017
Penta. 1 given,13547,Osun,State level data,Jan,2017
Penta. 1 given,12311,Osun,State level data,Feb,2017
Penta. 1 given,11600,Osun,State level data,Dec,2017
Penta. 1 given,12134,Osun,State level data,Oct,2017
Penta. 1 given,12658,Osun,State level data,Nov,2017
Penta. 1 given,24854,Bauchi,State level data,Feb,2017
Penta. 1 given,25531,Bauchi,State level data,Mar,2017
Penta. 1 given,24973,Bauchi,State level data,Jan,2017
Penta. 1 given,23085,Bauchi,State level data,Jun,2017
Penta. 1 given,24278,Bauchi,State level data,Jul,2017
Penta. 1 given,24644,Bauchi,State level data,Apr,2017
Penta. 1 given,24572,Bauchi,State level data,May,2017
Penta. 1 given,23807,Bauchi,State level data,Aug,2017
Penta. 1 given,22834,Bauchi,State level data,Sep,2017
Penta. 1 given,22751,Bauchi,State level data,Oct,2017
Penta. 1 given,23003,Bauchi,State level data,Nov,2017
Penta. 1 given,21304,Bauchi,State level data,Dec,2017
Penta. 1 given,15481,Ogun,State level data,Sep,2017
Penta. 1 given,15480,Ogun,State level data,Jan,2017
Penta. 1 given,15454,Ogun,State level data,Feb,2017
Penta. 1 given,17692,Ogun,State level data,Mar,2017
Penta. 1 given,14724,Ogun,State level data,Apr,2017
Penta. 1 given,15483,Ogun,State level data,May,2017
Penta. 1 given,16192,Ogun,State level data,Jun,2017
Penta. 1 given,18830,Ogun,State level data,Jul,2017
Penta. 1 given,17549,Ogun,State level data,Aug,2017
Penta. 1 given,17785,Ogun,State level data,Oct,2017
Penta. 1 given,18507,Ogun,State level data,Nov,2017
Penta. 1 given,16394,Ogun,State level data,Dec,2017
Penta. 1 given,16766,Imo,State level data,Feb,2017
Penta. 1 given,19523,Imo,State level data,Mar,2017
Penta. 1 given,17032,Imo,State level data,Jan,2017
Penta. 1 given,19854,Imo,State level data,Jun,2017
Penta. 1 given,19204,Imo,State level data,Jul,2017
Penta. 1 given,16753,Imo,State level data,Apr,2017
Penta. 1 given,19374,Imo,State level data,May,2017
Penta. 1 given,18488,Imo,State level data,Aug,2017
Penta. 1 given,15580,Imo,State level data,Sep,2017
Penta. 1 given,16679,Imo,State level data,Oct,2017
Penta. 1 given,17429,Imo,State level data,Nov,2017
Penta. 1 given,15523,Imo,State level data,Dec,2017
Penta. 1 given,9787,Gombe,State level data,Mar,2017
Penta. 1 given,9932,Gombe,State level data,Feb,2017
Penta. 1 given,11840,Gombe,State level data,Jan,2017
Penta. 1 given,13436,Gombe,State level data,Jul,2017
Penta. 1 given,11675,Gombe,State level data,Jun,2017
Penta. 1 given,11734,Gombe,State level data,May,2017
Penta. 1 given,9311,Gombe,State level data,Apr,2017
Penta. 1 given,9779,Gombe,State level data,Sep,2017
Penta. 1 given,11495,Gombe,State level data,Aug,2017
Penta. 1 given,11329,Gombe,State level data,Oct,2017
Penta. 1 given,9645,Gombe,State level data,Dec,2017
Penta. 1 given,10641,Gombe,State level data,Nov,2017
Penta. 1 given,10311,Enugu,State level data,Jul,2017
Penta. 1 given,10076,Enugu,State level data,Aug,2017
Penta. 1 given,9892,Enugu,State level data,Sep,2017
Penta. 1 given,6791,Enugu,State level data,Mar,2017
Penta. 1 given,7906,Enugu,State level data,Apr,2017
Penta. 1 given,8427,Enugu,State level data,May,2017
Penta. 1 given,10113,Enugu,State level data,Jun,2017
Penta. 1 given,5725,Enugu,State level data,Jan,2017
Penta. 1 given,8088,Enugu,State level data,Feb,2017
Penta. 1 given,9767,Enugu,State level data,Oct,2017
Penta. 1 given,9491,Enugu,State level data,Nov,2017
Penta. 1 given,9165,Enugu,State level data,Dec,2017
Penta. 1 given,26843,Lagos,State level data,Mar,2017
Penta. 1 given,24737,Lagos,State level data,Apr,2017
Penta. 1 given,33791,Lagos,State level data,May,2017
Penta. 1 given,36762,Lagos,State level data,Jun,2017
Penta. 1 given,28169,Lagos,State level data,Jan,2017
Penta. 1 given,24348,Lagos,State level data,Feb,2017
Penta. 1 given,44731,Lagos,State level data,Jul,2017
Penta. 1 given,41629,Lagos,State level data,Aug,2017
Penta. 1 given,32746,Lagos,State level data,Sep,2017
Penta. 1 given,35217,Lagos,State level data,Oct,2017
Penta. 1 given,42420,Lagos,State level data,Nov,2017
Penta. 1 given,29965,Lagos,State level data,Dec,2017
Penta. 1 given,12908,Benue,State level data,Mar,2017
Penta. 1 given,9683,Benue,State level data,Feb,2017
Penta. 1 given,14729,Benue,State level data,May,2017
Penta. 1 given,13405,Benue,State level data,Apr,2017
Penta. 1 given,17207,Benue,State level data,Jul,2017
Penta. 1 given,16695,Benue,State level data,Jun,2017
Penta. 1 given,11526,Benue,State level data,Sep,2017
Penta. 1 given,14412,Benue,State level data,Aug,2017
Penta. 1 given,13377,Benue,State level data,Jan,2017
Penta. 1 given,14041,Benue,State level data,Oct,2017
Penta. 1 given,14298,Benue,State level data,Dec,2017
Penta. 1 given,15487,Benue,State level data,Nov,2017
Penta. 1 given,16218,Borno,State level data,Dec,2017
Penta. 1 given,18082,Borno,State level data,Oct,2017
Penta. 1 given,15478,Borno,State level data,Nov,2017
Penta. 1 given,12465,Borno,State level data,Mar,2017
Penta. 1 given,14882,Borno,State level data,Apr,2017
Penta. 1 given,9318,Borno,State level data,Jan,2017
Penta. 1 given,9868,Borno,State level data,Feb,2017
Penta. 1 given,15834,Borno,State level data,Jul,2017
Penta. 1 given,15347,Borno,State level data,Aug,2017
Penta. 1 given,20009,Borno,State level data,May,2017
Penta. 1 given,15615,Borno,State level data,Jun,2017
Penta. 1 given,13067,Borno,State level data,Sep,2017
Penta. 1 given,17194,Adamawa,State level data,Aug,2017
Penta. 1 given,16413,Adamawa,State level data,Sep,2017
Penta. 1 given,17149,Adamawa,State level data,Jun,2017
Penta. 1 given,18054,Adamawa,State level data,Jul,2017
Penta. 1 given,16547,Adamawa,State level data,Apr,2017
Penta. 1 given,18249,Adamawa,State level data,May,2017
Penta. 1 given,17269,Adamawa,State level data,Feb,2017
Penta. 1 given,17819,Adamawa,State level data,Mar,2017
Penta. 1 given,18792,Adamawa,State level data,Jan,2017
Penta. 1 given,17476,Adamawa,State level data,Oct,2017
Penta. 1 given,17854,Adamawa,State level data,Nov,2017
Penta. 1 given,15288,Adamawa,State level data,Dec,2017
Penta. 1 given,11557,Plateau,State level data,Dec,2017
Penta. 1 given,12413,Plateau,State level data,Nov,2017
Penta. 1 given,14281,Plateau,State level data,Oct,2017
Penta. 1 given,11144,Plateau,State level data,Jun,2017
Penta. 1 given,10406,Plateau,State level data,May,2017
Penta. 1 given,11605,Plateau,State level data,Apr,2017
Penta. 1 given,11982,Plateau,State level data,Mar,2017
Penta. 1 given,9021,Plateau,State level data,Feb,2017
Penta. 1 given,9355,Plateau,State level data,Jan,2017
Penta. 1 given,12536,Plateau,State level data,Sep,2017
Penta. 1 given,11405,Plateau,State level data,Aug,2017
Penta. 1 given,13451,Plateau,State level data,Jul,2017
Penta. 1 given,46395,Kano,State level data,Feb,2017
Penta. 1 given,49017,Kano,State level data,Jan,2017
Penta. 1 given,43974,Kano,State level data,Apr,2017
Penta. 1 given,50750,Kano,State level data,Mar,2017
Penta. 1 given,41778,Kano,State level data,Sep,2017
Penta. 1 given,41477,Kano,State level data,Jun,2017
Penta. 1 given,48573,Kano,State level data,May,2017
Penta. 1 given,44425,Kano,State level data,Aug,2017
Penta. 1 given,42992,Kano,State level data,Jul,2017
Penta. 1 given,42581,Kano,State level data,Dec,2017
Penta. 1 given,44973,Kano,State level data,Nov,2017
Penta. 1 given,44471,Kano,State level data,Oct,2017
Penta. 1 given,4338,Bayelsa,State level data,Mar,2017
Penta. 1 given,2221,Bayelsa,State level data,Apr,2017
Penta. 1 given,4658,Bayelsa,State level data,May,2017
Penta. 1 given,3266,Bayelsa,State level data,Jun,2017
Penta. 1 given,2206,Bayelsa,State level data,Jan,2017
Penta. 1 given,2207,Bayelsa,State level data,Feb,2017
Penta. 1 given,246,Bayelsa,State level data,Jul,2017
Penta. 1 given,119,Bayelsa,State level data,Aug,2017
Penta. 1 given,1217,Bayelsa,State level data,Sep,2017
Penta. 1 given,1737,Bayelsa,State level data,Oct,2017
Penta. 1 given,3677,Bayelsa,State level data,Nov,2017
Penta. 1 given,8321,Bayelsa,State level data,Dec,2017
Penta. 1 given,11935,Taraba,State level data,Nov,2017
Penta. 1 given,9271,Taraba,State level data,Dec,2017
Penta. 1 given,13359,Taraba,State level data,Oct,2017
Penta. 1 given,12280,Taraba,State level data,Aug,2017
Penta. 1 given,10463,Taraba,State level data,Sep,2017
Penta. 1 given,9764,Taraba,State level data,Jun,2017
Penta. 1 given,11059,Taraba,State level data,Jul,2017
Penta. 1 given,10988,Taraba,State level data,Apr,2017
Penta. 1 given,11375,Taraba,State level data,May,2017
Penta. 1 given,9638,Taraba,State level data,Feb,2017
Penta. 1 given,10724,Taraba,State level data,Mar,2017
Penta. 1 given,9876,Taraba,State level data,Jan,2017
Penta. 1 given,12938,Cross River,State level data,Mar,2017
Penta. 1 given,12158,Cross River,State level data,Feb,2017
Penta. 1 given,11837,Cross River,State level data,Jan,2017
Penta. 1 given,13044,Cross River,State level data,Jul,2017
Penta. 1 given,8614,Cross River,State level data,Jun,2017
Penta. 1 given,12239,Cross River,State level data,May,2017
Penta. 1 given,12164,Cross River,State level data,Apr,2017
Penta. 1 given,12397,Cross River,State level data,Sep,2017
Penta. 1 given,12742,Cross River,State level data,Aug,2017
Penta. 1 given,12823,Cross River,State level data,Oct,2017
Penta. 1 given,13204,Cross River,State level data,Dec,2017
Penta. 1 given,14217,Cross River,State level data,Nov,2017
Penta. 1 given,22049,Oyo,State level data,Jun,2017
Penta. 1 given,27137,Oyo,State level data,May,2017
Penta. 1 given,27969,Oyo,State level data,Aug,2017
Penta. 1 given,24319,Oyo,State level data,Jul,2017
Penta. 1 given,22910,Oyo,State level data,Feb,2017
Penta. 1 given,23795,Oyo,State level data,Jan,2017
Penta. 1 given,21145,Oyo,State level data,Apr,2017
Penta. 1 given,23960,Oyo,State level data,Mar,2017
Penta. 1 given,23856,Oyo,State level data,Nov,2017
Penta. 1 given,24317,Oyo,State level data,Oct,2017
Penta. 1 given,19723,Oyo,State level data,Dec,2017
Penta. 1 given,22776,Oyo,State level data,Sep,2017
Penta. 1 given,15669,Delta,State level data,Oct,2017
Penta. 1 given,19416,Delta,State level data,Dec,2017
Penta. 1 given,17594,Delta,State level data,Nov,2017
Penta. 1 given,15190,Delta,State level data,May,2017
Penta. 1 given,12889,Delta,State level data,Apr,2017
Penta. 1 given,14483,Delta,State level data,Jul,2017
Penta. 1 given,14855,Delta,State level data,Jun,2017
Penta. 1 given,15878,Delta,State level data,Sep,2017
Penta. 1 given,16295,Delta,State level data,Aug,2017
Penta. 1 given,14371,Delta,State level data,Jan,2017
Penta. 1 given,15348,Delta,State level data,Mar,2017
Penta. 1 given,13476,Delta,State level data,Feb,2017
Penta. 1 given,15983,Sokoto,State level data,Nov,2017
Penta. 1 given,14451,Sokoto,State level data,Dec,2017
Penta. 1 given,16124,Sokoto,State level data,Oct,2017
Penta. 1 given,15741,Sokoto,State level data,Apr,2017
Penta. 1 given,15985,Sokoto,State level data,May,2017
Penta. 1 given,17139,Sokoto,State level data,Feb,2017
Penta. 1 given,17940,Sokoto,State level data,Mar,2017
Penta. 1 given,17299,Sokoto,State level data,Aug,2017
Penta. 1 given,14627,Sokoto,State level data,Sep,2017
Penta. 1 given,15546,Sokoto,State level data,Jun,2017
Penta. 1 given,18043,Sokoto,State level data,Jul,2017
Penta. 1 given,15788,Sokoto,State level data,Jan,2017
Penta. 1 given,8712,Ekiti,State level data,Dec,2017
Penta. 1 given,8673,Ekiti,State level data,Oct,2017
Penta. 1 given,9365,Ekiti,State level data,Nov,2017
Penta. 1 given,9406,Ekiti,State level data,Sep,2017
Penta. 1 given,10356,Ekiti,State level data,Jul,2017
Penta. 1 given,10389,Ekiti,State level data,Aug,2017
Penta. 1 given,13699,Ekiti,State level data,May,2017
Penta. 1 given,10325,Ekiti,State level data,Jun,2017
Penta. 1 given,10098,Ekiti,State level data,Mar,2017
Penta. 1 given,9301,Ekiti,State level data,Apr,2017
Penta. 1 given,9772,Ekiti,State level data,Jan,2017
Penta. 1 given,10022,Ekiti,State level data,Feb,2017
Penta. 1 given,8340,Ebonyi,State level data,Feb,2017
Penta. 1 given,8593,Ebonyi,State level data,Jan,2017
Penta. 1 given,7616,Ebonyi,State level data,Apr,2017
Penta. 1 given,8027,Ebonyi,State level data,Mar,2017
Penta. 1 given,9052,Ebonyi,State level data,Jun,2017
Penta. 1 given,8904,Ebonyi,State level data,May,2017
Penta. 1 given,8251,Ebonyi,State level data,Aug,2017
Penta. 1 given,9274,Ebonyi,State level data,Jul,2017
Penta. 1 given,8432,Ebonyi,State level data,Sep,2017
Penta. 1 given,9407,Ebonyi,State level data,Nov,2017
Penta. 1 given,9059,Ebonyi,State level data,Oct,2017
Penta. 1 given,9394,Ebonyi,State level data,Dec,2017
Penta. 1 given,622347,Federal Government,State level data,Oct,2017
Penta. 1 given,626488,Federal Government,State level data,Nov,2017
Penta. 1 given,570327,Federal Government,State level data,Dec,2017
Penta. 1 given,9325,Abia,State level data,Oct,2017
Penta. 1 given,11987,Abia,State level data,Nov,2017
Penta. 1 given,9244,Abia,State level data,Dec,2017
Penta. 1 given,8803,Abia,State level data,Feb,2017
Penta. 1 given,9469,Abia,State level data,Mar,2017
Penta. 1 given,8662,Abia,State level data,Apr,2017
Penta. 1 given,9777,Abia,State level data,May,2017
Penta. 1 given,12700,Abia,State level data,Jun,2017
Penta. 1 given,10070,Abia,State level data,Jul,2017
Penta. 1 given,10212,Abia,State level data,Aug,2017
Penta. 1 given,9794,Abia,State level data,Sep,2017
Penta. 1 given,633349,Federal Government,State level data,May,2017
Penta. 1 given,586614,Federal Government,State level data,Jun,2017
Penta. 1 given,645136,Federal Government,State level data,Jul,2017
Penta. 1 given,619894,Federal Government,State level data,Aug,2017
Penta. 1 given,581704,Federal Government,State level data,Sep,2017
Penta. 1 given,573118,Federal Government,State level data,Jan,2017
Penta. 1 given,547053,Federal Government,State level data,Feb,2017
Penta. 1 given,595075,Federal Government,State level data,Mar,2017
Penta. 1 given,551350,Federal Government,State level data,Apr,2017
Penta. 1 given,9239,Abia,State level data,Jan,2017
Penta. 1 given,12289,Zamfara,State level data,Jan,2017
Penta. 1 given,12524,Zamfara,State level data,Mar,2017
Penta. 1 given,12539,Zamfara,State level data,Feb,2017
Penta. 1 given,12070,Zamfara,State level data,May,2017
Penta. 1 given,11402,Zamfara,State level data,Apr,2017
Penta. 1 given,14401,Zamfara,State level data,Jul,2017
Penta. 1 given,12127,Zamfara,State level data,Jun,2017
Penta. 1 given,9481,Zamfara,State level data,Sep,2017
Penta. 1 given,12795,Zamfara,State level data,Aug,2017
Penta. 1 given,12491,Zamfara,State level data,Oct,2017
Penta. 1 given,25091,Rivers,State level data,Mar,2017
Penta. 1 given,24360,Rivers,State level data,Feb,2017
Penta. 1 given,24205,Rivers,State level data,Jan,2017
Penta. 1 given,25685,Rivers,State level data,Jul,2017
Penta. 1 given,23760,Rivers,State level data,Jun,2017
Penta. 1 given,26514,Rivers,State level data,May,2017
Penta. 1 given,22190,Rivers,State level data,Apr,2017
Penta. 1 given,23630,Rivers,State level data,Sep,2017
Penta. 1 given,29575,Rivers,State level data,Aug,2017
Penta. 1 given,22969,Rivers,State level data,Oct,2017
Penta. 1 given,20101,Rivers,State level data,Dec,2017
Penta. 1 given,26143,Rivers,State level data,Nov,2017
Penta. 1 given,13193,Zamfara,State level data,Dec,2017
Penta. 1 given,12711,Zamfara,State level data,Nov,2017
Penta. 1 given,639,Oyo,Afijio,Dec,2017
Penta. 1 given,692,Oyo,Afijio,Oct,2017
Penta. 1 given,666,Oyo,Afijio,Nov,2017
Penta. 1 given,568,Katsina,Ingawa,Oct,2017
Penta. 1 given,648,Katsina,Ingawa,Nov,2017
Penta. 1 given,641,Katsina,Ingawa,Dec,2017
Penta. 1 given,1927,Kaduna,Igabi,Nov,2017
Penta. 1 given,2136,Kaduna,Igabi,Oct,2017
Penta. 1 given,1673,Kaduna,Igabi,Dec,2017
Penta. 1 given,1075,Zamfara,Kaura Namoda,Jan,2017
Penta. 1 given,1200,Zamfara,Kaura Namoda,Feb,2017
Penta. 1 given,159,Ekiti,Ilejemeje,Nov,2017
Penta. 1 given,141,Ekiti,Ilejemeje,Oct,2017
Penta. 1 given,177,Ekiti,Ilejemeje,Dec,2017
Penta. 1 given,337,Plateau,Langtang South,Mar,2017
Penta. 1 given,162,Plateau,Langtang South,Feb,2017
Penta. 1 given,333,Plateau,Langtang South,May,2017
Penta. 1 given,292,Plateau,Langtang South,Apr,2017
Penta. 1 given,360,Plateau,Langtang South,Jul,2017
Penta. 1 given,354,Plateau,Langtang South,Jun,2017
Penta. 1 given,351,Plateau,Langtang South,Sep,2017
Penta. 1 given,342,Plateau,Langtang South,Aug,2017
Penta. 1 given,620,Katsina,Ingawa,Jan,2017
Penta. 1 given,634,Katsina,Ingawa,Feb,2017
Penta. 1 given,761,Katsina,Ingawa,Mar,2017
Penta. 1 given,599,Katsina,Ingawa,Apr,2017
Penta. 1 given,722,Katsina,Ingawa,May,2017
Penta. 1 given,625,Katsina,Ingawa,Jun,2017
Penta. 1 given,147,Enugu,Igbo-Eze South,Feb,2017
Penta. 1 given,673,Katsina,Ingawa,Jul,2017
Penta. 1 given,241,Enugu,Igbo-Eze South,Jan,2017
Penta. 1 given,573,Katsina,Ingawa,Aug,2017
Penta. 1 given,281,Enugu,Igbo-Eze South,Apr,2017
Penta. 1 given,635,Katsina,Ingawa,Sep,2017
Penta. 1 given,248,Enugu,Igbo-Eze South,Mar,2017
Penta. 1 given,459,Enugu,Igbo-Eze South,Jun,2017
