Indicator,Values,State,LGA,Months,Year
Men A given,4001,Federal Capital Territory,Abuja Municipal,Sep,2021
Men A given,728,Imo,Owerri Municipal,Sep,2021
Men A given,326,Anambra,Dunukofia,Nov,2021
Men A given,2238,Lagos,Ajeromi/Ifelodun,May,2021
Men A given,699,Niger,Kontagora,Apr,2021
Men A given,1024,Ogun,Ijebu North,Jul,2021
Men A given,709,Katsina,Baure,Aug,2021
Men A given,229,Nasarawa,Toto,Jan,2021
Men A given,400,Osun,Ife East,Feb,2021
Men A given,676,Rivers,Ahoada East,Dec,2021
Men A given,223,Kwara,Isin,May,2021
Men A given,307,Niger,Mashegu,Sep,2021
Men A given,517,Akwa-Ibom,Essien Udim,May,2021
Men A given,3522,Federal Capital Territory,Abuja Municipal,Jun,2021
Men A given,512,Oyo,Kajola,Jun,2021
Men A given,299,Akwa-Ibom,Urue-Offong/Oruko,Sep,2021
Men A given,330,Katsina,Safana,Feb,2021
Men A given,58,Bayelsa,Kolokuma/Opokuma,Oct,2021
Men A given,1386,Kaduna,Birnin Gwari,Nov,2021
Men A given,529,Oyo,Kajola,Mar,2021
Men A given,268,Borno,Bama,Apr,2021
Men A given,123,Edo,Owan West,Oct,2021
Men A given,448,Federal Capital Territory,Abaji,Oct,2021
Men A given,634,Kaduna,Kagarko,Oct,2021
Men A given,976,Kano,Makoda,Nov,2021
Men A given,194,Edo,Uhunmwonde,Oct,2021
Men A given,61,Rivers,Etche,Jul,2021
Men A given,264,Ebonyi,Onicha,Dec,2021
Men A given,551,Kebbi,Ngaski,May,2021
Men A given,819,Kaduna,Kaura,Dec,2021
Men A given,372,Adamawa,Numan,Jun,2021
Men A given,809,Kano,Bunkure,Jul,2021
Men A given,250,Edo,Esan Central,Jul,2021
Men A given,4007,Lagos,Alimosho,Feb,2021
Men A given,859,Bauchi,Ningi,Aug,2021
Men A given,943,Kebbi,Argungu,Oct,2021
Men A given,932,Niger,Lavun,Aug,2021
Men A given,196,Bayelsa,Ekeremor,Mar,2021
Men A given,3277,Lagos,Alimosho,May,2021
Men A given,648,Ogun,Yewa North,Jul,2021
Men A given,420,Jigawa,Gagarawa,Jun,2021
Men A given,305,Kogi,Yagba West,Nov,2021
Men A given,584,Kano,Ajingi,Jul,2021
Men A given,470,Katsina,Faskari,Jul,2021
Men A given,228,Abia,Bende,Jul,2021
Men A given,386,Jigawa,Gagarawa,Sep,2021
Men A given,762,Zamfara,Gummi,Jun,2021
Men A given,109,Osun,Ola-Oluwa,May,2021
Men A given,417,Plateau,Bassa,Dec,2021
Men A given,438,Imo,Nwangele,Nov,2021
Men A given,31,Delta,Okpe,Mar,2021
Men A given,350,Ebonyi,Ishielu,Oct,2021
Men A given,816,Plateau,Mangu,Dec,2021
Men A given,348,Osun,Irewole,Jan,2021
Men A given,845,Benue,Vandeikya,Sep,2021
Men A given,687,Akwa-Ibom,Eket,Mar,2021
Men A given,260,Akwa-Ibom,Ibiono Ibom,May,2021
Men A given,261,Borno,Ngala,Jan,2021
Men A given,348,Taraba,Ardo-Kola,May,2021
Men A given,978,Katsina,Dutsin-Ma,Oct,2021
Men A given,466,Yobe,Nangere,Apr,2021
Men A given,489,Delta,Warri South West,Nov,2021
Men A given,436,Ondo,Akoko South West,Aug,2021
Men A given,401,Oyo,Ibadan North West,Dec,2021
Men A given,398,Kwara,Baruten,Oct,2021
Men A given,591,Yobe,Bade,Sep,2021
Men A given,272,Ondo,Ondo East,Apr,2021
Men A given,1396,Bauchi,Toro,Jan,2021
Men A given,327,Plateau,Bokkos,May,2021
Men A given,119,Ekiti,Ilejemeje,Dec,2021
Men A given,916,Anambra,Onitsha North,Jun,2021
Men A given,670,Osun,Ife North,Feb,2021
Men A given,310,Nasarawa,Toto,Dec,2021
Men A given,791,Cross River,Ogoja,Jul,2021
Men A given,366,Oyo,Itesiwaju,Jul,2021
Men A given,496,Imo,Njaba,Feb,2021
Men A given,450,Oyo,Atisbo,Dec,2021
Men A given,1430,Abia,Aba South,Mar,2021
Men A given,675,Sokoto,Gwadabawa,Oct,2021
Men A given,882,Cross River,Boki,Apr,2021
Men A given,998,Yobe,Potiskum,Jul,2021
Men A given,396,Benue,Gwer West,Jan,2021
Men A given,678,Benue,Ukum,Oct,2021
Men A given,682,Kano,Kura,Aug,2021
Men A given,287,Osun,Irepodun,Sep,2021
Men A given,410,Kogi,Ibaji,Nov,2021
Men A given,207,Oyo,Ibarapa Central,Mar,2021
Men A given,228,Benue,Ohimini,May,2021
Men A given,427,Abia,Obi Nwga,Nov,2021
Men A given,704,Jigawa,Sule-Tankarkar,Aug,2021
Men A given,670,Ogun,Abeokuta South,Mar,2021
Men A given,235,Oyo,Ogbomosho South,May,2021
Men A given,297,Katsina,Musawa,Oct,2021
Men A given,1296,Ekiti,Ado Ekiti,Sep,2021
Men A given,654,Ekiti,Ekiti South West,Feb,2021
Men A given,109,Borno,Kala/Balge,Feb,2021
Men A given,126,Kwara,Oke-Ero,Mar,2021
Men A given,79,Ogun,Odogbolu,Sep,2021
Men A given,671,Anambra,Anambra East,Mar,2021
Men A given,541,Anambra,Orumba North,Oct,2021
Men A given,297,Plateau,Langtang North,Nov,2021
Men A given,5,Abia,Isuikwuato,Jan,2021
Men A given,147,Osun,Ila,Sep,2021
Men A given,2031,Rivers,Obio/Akpor,Jun,2021
Men A given,403,Kwara,Oyun,Nov,2021
Men A given,461,Benue,Kwande,Apr,2021
Men A given,95,Taraba,Lau,Jul,2021
Men A given,262,Bauchi,Bogoro,Apr,2021
Men A given,112,Edo,Orhionmwon,Sep,2021
Men A given,1226,Nasarawa,Lafia,Dec,2021
Men A given,122,Plateau,Bassa,Jan,2021
Men A given,201,Sokoto,Tureta,Dec,2021
Men A given,766,Ondo,Ese Odo,Sep,2021
Men A given,257,Osun,Irewole,Dec,2021
Men A given,621,Ebonyi,Ohaozara,Sep,2021
Men A given,299,Imo,Orsu,Jul,2021
Men A given,859,Cross River,Yakurr,Apr,2021
Men A given,271,Ogun,Remo North,Aug,2021
Men A given,599,Borno,Hawul,Jul,2021
Men A given,2407,Lagos,Mushin,Jun,2021
Men A given,1014,Kano,Takai,Jun,2021
Men A given,1300,Anambra,Aguata,Oct,2021
Men A given,536,Akwa-Ibom,Abak,Feb,2021
Men A given,451,Kwara,Ilorin East,Apr,2021
Men A given,528,Borno,Hawul,Apr,2021
Men A given,610,Kwara,Asa,May,2021
Men A given,382,Ebonyi,Ezza North,Aug,2021
Men A given,1587,Akwa-Ibom,Udung Uko,Dec,2021
Men A given,550,Ondo,Owo,Mar,2021
Men A given,2001,Lagos,Mushin,Sep,2021
Men A given,251,Bayelsa,Brass,Oct,2021
Men A given,576,Kwara,Ilorin East,Jan,2021
Men A given,615,Borno,Jere,Jun,2021
Men A given,276,Taraba,Donga,Nov,2021
Men A given,1475,Anambra,Ihiala,Apr,2021
Men A given,130,Delta,Patani,Sep,2021
Men A given,443,Sokoto,Rabah,Feb,2021
Men A given,735,Kano,Bebeji,Apr,2021
Men A given,619,Ondo,Akure North,Jan,2021
Men A given,516,Kwara,Irepodun,Jun,2021
Men A given,638,Delta,Warri South,May,2021
Men A given,808,Kaduna,Makarfi,Apr,2021
Men A given,142,Kwara,Irepodun,Mar,2021
Men A given,1269,Kogi,Ankpa,Oct,2021
Men A given,600,Jigawa,Kiri Kasamma,Nov,2021
Men A given,442,Delta,Burutu,Jun,2021
Men A given,781,Benue,Gboko,Apr,2021
Men A given,625,Jigawa,Kiyawa,Jul,2021
Men A given,858,Cross River,Yala,Jul,2021
Men A given,1044,Anambra,Ihiala,Jul,2021
Men A given,708,Kano,Rano,Aug,2021
Men A given,570,Kaduna,Makarfi,Jul,2021
Men A given,709,Delta,Warri South,Aug,2021
Men A given,524,Katsina,Dan Musa,Jan,2021
Men A given,521,Katsina,Bindawa,Jun,2021
Men A given,669,Niger,Chanchaga,Sep,2021
Men A given,1391,Ondo,Ilaje,Dec,2021
Men A given,380,Ekiti,Emure,Nov,2021
Men A given,651,Kebbi,Birnin Kebbi,Aug,2021
Men A given,719,Jigawa,Kiri Kasamma,Mar,2021
Men A given,167,Delta,Burutu,Mar,2021
Men A given,506,Kaduna,Jema'a,Oct,2021
Men A given,706,Kano,Bebeji,Jul,2021
Men A given,656,Imo,Ikeduru,Oct,2021
Men A given,173,Akwa-Ibom,Ini,Feb,2021
Men A given,256,Katsina,Dan Musa,Apr,2021
Men A given,742,Benue,Logo,Mar,2021
Men A given,300,Akwa-Ibom,Eastern Obolo,Jun,2021
Men A given,665,Oyo,Iseyin,Feb,2021
Men A given,1050,Kano,Gezawa,Jul,2021
Men A given,860,Oyo,Ogbomosho North,Feb,2021
Men A given,760,Lagos,Ifako/Ijaye,Jun,2021
Men A given,889,Oyo,Ogbomosho North,May,2021
Men A given,192,Bayelsa,Nembe,Jul,2021
Men A given,874,Borno,Jere,Sep,2021
Men A given,350,Imo,Onuimo,Jul,2021
Men A given,984,Bauchi,Zaki,Nov,2021
Men A given,282,Akwa-Ibom,Etim Ekpo,Mar,2021
Men A given,509,Oyo,Surulere,Mar,2021
Men A given,453,Oyo,Surulere,Jun,2021
Men A given,505,Sokoto,Bodinga,Dec,2021
Men A given,327,Edo,Ovia North-East,Oct,2021
Men A given,724,Jigawa,Ringim,Jul,2021
Men A given,1025,Kaduna,Zangon Kataf,Jan,2021
Men A given,334,Akwa-Ibom,Ukanafun,Sep,2021
Men A given,383,Akwa-Ibom,Ibiono Ibom,Feb,2021
Men A given,879,Nasarawa,Nasarawa,Oct,2021
Men A given,357,Kano,Tofa,May,2021
Men A given,1044,Kano,Kiru,Dec,2021
Men A given,407,Borno,Ngala,Apr,2021
Men A given,457,Akwa-Ibom,Onna,Oct,2021
Men A given,567,Abia,Osisioma Ngwa,Dec,2021
Men A given,680,Delta,Isoko North,Jul,2021
Men A given,941,Taraba,Wukari,Aug,2021
Men A given,486,Kaduna,Kaura,Jan,2021
Men A given,541,Adamawa,Mubi South,Dec,2021
Men A given,349,Kebbi,Arewa,Jun,2021
Men A given,440,Rivers,Asari-Toru,Dec,2021
Men A given,1381,Ondo,Ilaje,Jan,2021
Men A given,454,Kano,Garum Mallam,Jun,2021
Men A given,151,Cross River,Abi,Oct,2021
Men A given,828,Bauchi,Gamawa,Nov,2021
Men A given,178,Akwa-Ibom,Oron,Aug,2021
Men A given,401,Kogi,Ankpa,Feb,2021
Men A given,808,Enugu,Enugu East,Nov,2021
Men A given,596,Ebonyi,Abakaliki,Dec,2021
Men A given,322,Borno,Shani,Aug,2021
Men A given,711,Ondo,Akure North,Dec,2021
Men A given,885,Gombe,Akko,Aug,2021
Men A given,375,Sokoto,Sokoto South,Dec,2021
Men A given,207,Sokoto,Silame,Sep,2021
Men A given,1091,Bauchi,Ganjuwa,Apr,2021
Men A given,1148,Kwara,Ilorin South,Aug,2021
Men A given,827,Kano,Tarauni,Jul,2021
Men A given,603,Kano,Doguwa,Feb,2021
Men A given,502,Borno,Konduga,Aug,2021
Men A given,753,Delta,Ethiope West,Sep,2021
Men A given,677,Katsina,Dutsi,Oct,2021
Men A given,315,Kaduna,Kachia,Feb,2021
Men A given,792,Anambra,Nnewi North,Dec,2021
Men A given,833,Anambra,Nnewi North,Jan,2021
Men A given,316,Yobe,Machina,Dec,2021
Men A given,130,Delta,Ndokwa East,May,2021
Men A given,660,Kano,Doguwa,Oct,2021
Men A given,997,Lagos,Agege,May,2021
Men A given,917,Kaduna,Kauru,Apr,2021
Men A given,370,Yobe,Yunusari,Jun,2021
Men A given,699,Bayelsa,Yenagoa,Sep,2021
Men A given,210,Oyo,Atisbo,Jan,2021
Men A given,774,Yobe,Fika,Nov,2021
Men A given,820,Enugu,Igbo-Eze South,Jun,2021
Men A given,1532,Kaduna,Zaria,Aug,2021
Men A given,484,Katsina,Jibia,Aug,2021
Men A given,527,Zamfara,Anka,Sep,2021
Men A given,1336,Oyo,Egbeda,Nov,2021
Men A given,1751,Kaduna,Chikun,Nov,2021
Men A given,215,Oyo,Ogo Oluwa,Mar,2021
Men A given,66,Adamawa,Mubi South,Jan,2021
Men A given,499,Akwa-Ibom,Ikono,Sep,2021
Men A given,382,Rivers,Bonny,Nov,2021
Men A given,965,Sokoto,Sabon Birni,Jun,2021
Men A given,302,Lagos,Lagos Mainland,Oct,2021
Men A given,119,Borno,Kala/Balge,May,2021
Men A given,361,Bauchi,Bogoro,Jul,2021
Men A given,435,Plateau,Bassa,Apr,2021
Men A given,1464,Benue,Gboko,Jul,2021
Men A given,725,Akwa-Ibom,Essien Udim,Aug,2021
Men A given,261,Osun,Orolu,Aug,2021
Men A given,579,Sokoto,Wurno,Dec,2021
Men A given,550,Abia,Arochukwu,Dec,2021
Men A given,114,Niger,Rijau,Aug,2021
Men A given,1719,Kaduna,Soba,Mar,2021
Men A given,469,Sokoto,Yabo,Feb,2021
Men A given,777,Kano,Gabasawa,Apr,2021
Men A given,352,Abia,Aba North,Jun,2021
Men A given,282,Abia,Ukwa West,May,2021
Men A given,476,Sokoto,Kware,Oct,2021
Men A given,182,Plateau,Jos East,Jun,2021
Men A given,176,Ondo,Ifedore,May,2021
Men A given,204,Kwara,Ekiti,Jun,2021
Men A given,330,Borno,Nganzai,May,2021
Men A given,196,Osun,Isokan,Feb,2021
Men A given,1680,Kano,Dala,Sep,2021
Men A given,1162,Ondo,Okitipupa,Aug,2021
Men A given,869,Cross River,Akpabuyo,Aug,2021
Men A given,1122,Kano,Takai,Sep,2021
Men A given,324,Oyo,Saki East,Mar,2021
Men A given,737,Anambra,Oyi,Jun,2021
Men A given,514,Akwa-Ibom,Nsit Ibom,May,2021
Men A given,552,Kano,Bagwai,Sep,2021
Men A given,306,Borno,Mobbar,Dec,2021
Men A given,784,Cross River,Boki,Dec,2021
Men A given,314,Niger,Muya,Aug,2021
Men A given,416,Sokoto,Wurno,Apr,2021
Men A given,679,Ogun,Abeokuta South,Nov,2021
Men A given,743,Niger,Shiroro,Sep,2021
Men A given,290,Akwa-Ibom,Ika,Nov,2021
Men A given,806,Kebbi,Argungu,Feb,2021
Men A given,306,Oyo,Ibarapa East,Mar,2021
Men A given,676,Kogi,Adavi,Nov,2021
Men A given,537,Kano,Bagwai,Jun,2021
Men A given,294,Imo,Oru East,Jan,2021
Men A given,541,Borno,Askira/Uba,Jul,2021
Men A given,20,Sokoto,Wurno,Jan,2021
Men A given,286,Ebonyi,Ivo,Jul,2021
Men A given,467,Rivers,Eleme,Nov,2021
Men A given,1176,Enugu,Enugu North,Apr,2021
Men A given,1518,Lagos,Kosofe,Dec,2021
Men A given,133,Niger,Mashegu,Jun,2021
Men A given,91,Lagos,Kosofe,Jan,2021
Men A given,866,Ogun,Ijebu North,Apr,2021
Men A given,408,Katsina,Mai'Adua,Mar,2021
Men A given,260,Kebbi,Aleiro,Feb,2021
Men A given,2190,Lagos,Ajeromi/Ifelodun,Aug,2021
Men A given,219,Ebonyi,Ivo,Apr,2021
Men A given,1361,Sokoto,Sabon Birni,Mar,2021
Men A given,666,Delta,Oshimili South,Feb,2021
Men A given,245,Anambra,Anambra West,May,2021
Men A given,479,Borno,Askira/Uba,Apr,2021
Men A given,1068,Kogi,Okehi,Nov,2021
Men A given,346,Sokoto,Illela,Oct,2021
Men A given,667,Ebonyi,Ebonyi,Mar,2021
Men A given,869,Ebonyi,Ebonyi,Jun,2021
Men A given,703,Delta,Oshimili South,May,2021
Men A given,545,Ondo,Akoko North West,Mar,2021
Men A given,161,Delta,Ndokwa West,Feb,2021
Men A given,770,Anambra,Awka South,Feb,2021
Men A given,291,Anambra,Anambra West,Aug,2021
Men A given,676,Imo,Owerri North,Oct,2021
Men A given,392,Yobe,Gulani,Apr,2021
Men A given,442,Niger,Kontagora,Jul,2021
Men A given,678,Delta,Ika South,May,2021
Men A given,425,Benue,Obi,Aug,2021
Men A given,468,Ondo,Akoko North West,Nov,2021
Men A given,246,Abia,Ugwunagbo,Nov,2021
Men A given,162,Katsina,Sandamu,Aug,2021
Men A given,437,Delta,Oshimili North,Jul,2021
Men A given,38,Imo,Oru East,Dec,2021
Men A given,155,Kwara,Pategi,Aug,2021
Men A given,704,Kano,Wudil,Mar,2021
Men A given,437,Jigawa,Yankwashi,Jan,2021
Men A given,602,Katsina,Dutsi,Feb,2021
Men A given,49,Benue,Oju,Feb,2021
Men A given,333,Plateau,Pankshin,Mar,2021
Men A given,899,Delta,Ika North East,Jul,2021
Men A given,289,Benue,Obi,May,2021
Men A given,349,Niger,Gurara,Nov,2021
Men A given,1935,Ondo,Odigbo,Sep,2021
Men A given,387,Katsina,Mai'Adua,Jun,2021
Men A given,1119,Jigawa,Gwaram,Oct,2021
Men A given,620,Oyo,Afijio,May,2021
Men A given,852,Delta,Ika North East,Apr,2021
Men A given,992,Kano,Kano Municipal,Jan,2021
Men A given,160,Zamfara,Gummi,Sep,2021
Men A given,266,Nasarawa,Keffi,Jul,2021
Men A given,487,Oyo,Afijio,Feb,2021
Men A given,889,Kano,Gabasawa,Dec,2021
Men A given,412,Abia,Arochukwu,Apr,2021
Men A given,794,Kaduna,Kudan,Jun,2021
Men A given,196,Benue,Buruku,Nov,2021
Men A given,533,Yobe,Yusufari,Nov,2021
Men A given,913,Oyo,Ibadan South West,Feb,2021
Men A given,276,Osun,Ife South,Nov,2021
Men A given,402,Sokoto,Wamako,Jun,2021
Men A given,134,Osun,Isokan,Oct,2021
Men A given,216,Osun,Atakumosa West,Feb,2021
Men A given,341,Ekiti,Oye,Jul,2021
Men A given,718,Rivers,Etche,Apr,2021
Men A given,528,Kebbi,Ngaski,Aug,2021
Men A given,224,Oyo,Ogo Oluwa,Nov,2021
Men A given,140,Delta,Ndokwa East,Aug,2021
Men A given,403,Kano,Tofa,Aug,2021
Men A given,462,Delta,Ughelli South,Oct,2021
Men A given,792,Enugu,Ezeagu,Oct,2021
Men A given,583,Sokoto,Gada,Jul,2021
Men A given,599,Lagos,Epe,Sep,2021
Men A given,793,Oyo,Akinyele,Jun,2021
Men A given,243,Plateau,Riyom,Nov,2021
Men A given,253,Yobe,Yunusari,Sep,2021
Men A given,418,Kano,Garum Mallam,Sep,2021
Men A given,443,Bauchi,Dass,Dec,2021
Men A given,881,Adamawa,Jada,Oct,2021
Men A given,222,Edo,Esan West,Apr,2021
Men A given,356,Bayelsa,Ekeremor,Nov,2021
Men A given,478,Borno,Konduga,May,2021
Men A given,554,Delta,Ethiope East,Nov,2021
Men A given,85,Niger,Gbako,Feb,2021
Men A given,322,Kebbi,Arewa,Mar,2021
Men A given,11,Abia,Arochukwu,Jan,2021
Men A given,425,Ekiti,Ikere,Sep,2021
Men A given,840,Sokoto,Gwadabawa,Feb,2021
Men A given,618,Zamfara,Maru,Sep,2021
Men A given,1723,Kano,Nasarawa,Mar,2021
Men A given,158,Cross River,Obanliku,Oct,2021
Men A given,272,Niger,Tafa,Nov,2021
Men A given,296,Osun,Orolu,May,2021
Men A given,183,Plateau,Mikang,Oct,2021
Men A given,233,Kwara,Moro,Oct,2021
Men A given,321,Oyo,Atisbo,Apr,2021
Men A given,189,Cross River,Bakassi,Apr,2021
Men A given,498,Akwa-Ibom,Abak,Oct,2021
Men A given,628,Adamawa,Mubi South,Apr,2021
Men A given,184,Kogi,Kogi,Sep,2021
Men A given,382,Katsina,Safana,Oct,2021
Men A given,412,Sokoto,Yabo,May,2021
Men A given,569,Akwa-Ibom,Nsit Ibom,Aug,2021
Men A given,171,Akwa-Ibom,Nsit Ubium,Feb,2021
Men A given,472,Enugu,Igbo-Eze South,Sep,2021
Men A given,558,Zamfara,Anka,Jun,2021
Men A given,623,Bauchi,Gamawa,Mar,2021
Men A given,1054,Bauchi,Ganjuwa,Jul,2021
Men A given,813,Anambra,Nnewi North,Apr,2021
Men A given,740,Kano,Garko,Aug,2021
Men A given,588,Benue,Makurdi,May,2021
Men A given,295,Bayelsa,Southern Ijaw,May,2021
Men A given,532,Akwa-Ibom,Ikot Abasi,Dec,2021
Men A given,289,Kaduna,Kajuru,Apr,2021
Men A given,157,Ondo,Ifedore,Feb,2021
Men A given,298,Abia,Ukwa West,Feb,2021
Men A given,1131,Kano,Kano Municipal,Dec,2021
Men A given,695,Jigawa,Kaugama,Aug,2021
Men A given,927,Kano,Gabasawa,Jan,2021
Men A given,360,Abia,Aba North,Sep,2021
Men A given,577,Niger,Rijau,May,2021
Men A given,274,Jigawa,Hadejia,May,2021
Men A given,591,Anambra,Ekwusigo,Nov,2021
Men A given,407,Oyo,Saki East,Jun,2021
Men A given,1162,Ondo,Okitipupa,May,2021
Men A given,113,Benue,Okpokwu,Oct,2021
Men A given,453,Akwa-Ibom,Eket,Nov,2021
Men A given,164,Niger,Wushishi,Oct,2021
Men A given,512,Ekiti,Moba,Jun,2021
Men A given,1138,Cross River,Akpabuyo,May,2021
Men A given,185,Kwara,Ekiti,Sep,2021
Men A given,919,Edo,Etsako West,Oct,2021
Men A given,690,Adamawa,Guyuk,Aug,2021
Men A given,389,Zamfara,Zurmi,Oct,2021
Men A given,2245,Lagos,Oshodi/Isolo,Feb,2021
Men A given,504,Oyo,Ibadan North,Jun,2021
Men A given,236,Plateau,Jos East,Sep,2021
Men A given,1150,Kaduna,Giwa,Jul,2021
Men A given,1193,Kaduna,Zangon Kataf,Dec,2021
Men A given,596,Kebbi,Shanga,Feb,2021
Men A given,321,Ebonyi,Ohaukwu,Dec,2021
Men A given,672,Gombe,Dukku,May,2021
Men A given,717,Yobe,Jakusko,Nov,2021
Men A given,653,Ogun,Obafemi Owode,Apr,2021
Men A given,1326,Rivers,Khana,Feb,2021
Men A given,885,Taraba,Sardauna,Dec,2021
Men A given,768,Katsina,Malumfashi,Jan,2021
Men A given,989,Adamawa,Demsa,Oct,2021
Men A given,741,Cross River,Calabar South,May,2021
Men A given,1660,Kano,Ungogo,Jun,2021
Men A given,1184,Niger,Mokwa,May,2021
Men A given,312,Katsina,Malumfashi,Sep,2021
Men A given,195,Osun,Oriade,Apr,2021
Men A given,628,Bauchi,Misau,Oct,2021
Men A given,936,Borno,Bayo,Jan,2021
Men A given,187,Akwa-Ibom,Esit Eket,Jun,2021
Men A given,1011,Adamawa,Demsa,Jul,2021
Men A given,207,Akwa-Ibom,Esit Eket,Nov,2021
Men A given,733,Taraba,Bali,Dec,2021
Men A given,734,Kano,Dawakin Tofa,Jul,2021
Men A given,790,Kano,Dawakin Tofa,May,2021
Men A given,570,Ogun,Imeko Afon,Oct,2021
Men A given,659,Imo,Orlu,Aug,2021
Men A given,412,Ogun,Imeko Afon,May,2021
Men A given,450,Kebbi,Shanga,Aug,2021
Men A given,361,Ebonyi,Ohaukwu,Sep,2021
Men A given,745,Gombe,Kwami,Oct,2021
Men A given,477,Kebbi,Suru,Jan,2021
Men A given,155,Osun,Oriade,Jun,2021
Men A given,1526,Borno,Biu,Apr,2021
Men A given,899,Adamawa,Demsa,May,2021
Men A given,1009,Kano,Dawakin Kudu,Jul,2021
Men A given,924,Ebonyi,Izzi,Jun,2021
Men A given,289,Enugu,Nkanu West,May,2021
Men A given,688,Kebbi,Shanga,Nov,2021
Men A given,1087,Ekiti,Ijero,Aug,2021
Men A given,508,Zamfara,Tsafe,Mar,2021
Men A given,11,Zamfara,Tsafe,Jan,2021
Men A given,1043,Ekiti,Ijero,Jun,2021
Men A given,835,Kano,Dawakin Tofa,Oct,2021
Men A given,253,Borno,Bayo,Jul,2021
Men A given,366,Zamfara,Tsafe,Sep,2021
Men A given,1170,Taraba,Sardauna,Jan,2021
Men A given,411,Kebbi,Augie,Sep,2021
Men A given,1055,Kano,Dawakin Kudu,Jan,2021
Men A given,771,Oyo,Ona Ara,Sep,2021
Men A given,473,Imo,Ohaji/Egbema,Feb,2021
Men A given,498,Kebbi,Suru,Sep,2021
Men A given,246,Benue,Ogbadibo,Apr,2021
Men A given,1278,Kaduna,Giwa,Oct,2021
Men A given,496,Oyo,Oyo East,May,2021
Men A given,159,Delta,Sapele,Apr,2021
Men A given,977,Kano,Minjibir,Aug,2021
Men A given,261,Akwa-Ibom,Ibeno,Apr,2021
Men A given,710,Kebbi,Maiyama,Jan,2021
Men A given,1105,Kebbi,Koko/Besse,Dec,2021
Men A given,974,Niger,Suleja,Mar,2021
Men A given,480,Oyo,Orelope,Apr,2021
Men A given,1819,Lagos,Oshodi/Isolo,Nov,2021
Men A given,177,Osun,Ifelodun,Dec,2021
Men A given,313,Imo,Oguta,May,2021
Men A given,780,Ogun,Obafemi Owode,Feb,2021
Men A given,284,Imo,Ohaji/Egbema,Aug,2021
Men A given,864,Adamawa,Fufore,Mar,2021
Men A given,287,Jigawa,Hadejia,Nov,2021
Men A given,538,Kebbi,Maiyama,Sep,2021
Men A given,358,Borno,Chibok,Apr,2021
Men A given,527,Kebbi,Gwandu,May,2021
Men A given,856,Oyo,Ibadan South East,Jun,2021
Men A given,3041,Kaduna,Ikara,Dec,2021
Men A given,574,Ogun,Ikenne,Nov,2021
Men A given,912,Oyo,Ona Ara,Mar,2021
Men A given,416,Kwara,Kaiama,Jul,2021
Men A given,481,Oyo,Lagelu,Oct,2021
Men A given,533,Niger,Magama,Oct,2021
Men A given,537,Yobe,Yusufari,Mar,2021
Men A given,137,Kwara,Moro,Feb,2021
Men A given,1003,Kano,Dawakin Kudu,Oct,2021
Men A given,677,Katsina,Kaita,Sep,2021
Men A given,419,Ebonyi,Ezza South,Dec,2021
Men A given,318,Plateau,Pankshin,Nov,2021
Men A given,208,Katsina,Zango,Jul,2021
Men A given,1162,Kano,Dawakin Kudu,Dec,2021
Men A given,768,Rivers,Emohua,Apr,2021
Men A given,543,Anambra,Orumba South,Feb,2021
Men A given,332,Katsina,Zango,May,2021
Men A given,417,Kwara,Kaiama,May,2021
Men A given,1151,Kaduna,Ikara,Sep,2021
Men A given,317,Sokoto,Illela,Apr,2021
Men A given,668,Bauchi,Katagum,Jun,2021
Men A given,288,Osun,Ifelodun,Sep,2021
Men A given,373,Imo,Ohaji/Egbema,Nov,2021
Men A given,150,Katsina,Zango,Oct,2021
Men A given,440,Jigawa,Gumel,Apr,2021
Men A given,269,Edo,Esan North-East,Oct,2021
Men A given,333,Edo,Esan North-East,Jul,2021
Men A given,180,Nasarawa,Wamba,Jun,2021
Men A given,205,Edo,Etsako East,May,2021
Men A given,439,Imo,Ihitte/Uboma,May,2021
Men A given,443,Imo,Ihitte/Uboma,Mar,2021
Men A given,860,Ebonyi,Ebonyi,Dec,2021
Men A given,317,Akwa-Ibom,Mbo,Nov,2021
Men A given,814,Adamawa,Song,Oct,2021
Men A given,2494,Kano,Nasarawa,Jun,2021
Men A given,718,Bauchi,Katagum,Apr,2021
Men A given,485,Kebbi,Suru,Dec,2021
Men A given,218,Edo,Etsako East,Jul,2021
Men A given,248,Borno,Bayo,Dec,2021
Men A given,45,Sokoto,Gudu,Apr,2021
Men A given,241,Edo,Esan North-East,Dec,2021
Men A given,359,Edo,Esan North-East,Jan,2021
Men A given,540,Rivers,Tai,Jul,2021
Men A given,252,Nasarawa,Wamba,Apr,2021
Men A given,225,Benue,Agatu,Nov,2021
Men A given,222,Ebonyi,Ohaukwu,Mar,2021
Men A given,382,Bauchi,Dass,Jul,2021
Men A given,494,Oyo,Lagelu,May,2021
Men A given,411,Benue,Ado,Oct,2021
Men A given,194,Enugu,Uzo-Uwani,Aug,2021
Men A given,203,Sokoto,Binji,Jul,2021
Men A given,931,Ebonyi,Ebonyi,Sep,2021
Men A given,994,Yobe,Jakusko,Jun,2021
Men A given,509,Katsina,Daura,Sep,2021
Men A given,42,Rivers,Tai,Jan,2021
Men A given,275,Edo,Etsako Central,Jun,2021
Men A given,444,Bauchi,Dass,Jan,2021
Men A given,360,Katsina,Malumfashi,Dec,2021
Men A given,841,Lagos,Ikeja,Nov,2021
Men A given,533,Kwara,Edu,Nov,2021
