Indicator,Values,State,LGA,Months,Year
076. Men A Vaccine - Received,2990,Katsina,Ingawa,Dec,2020
076. Men A Vaccine - Received,1530,Niger,Rafi,Dec,2020
076. Men A Vaccine - Received,1140,Osun,Osogbo,Nov,2020
076. Men A Vaccine - Received,3180,Kaduna,Zaria,Nov,2020
076. Men A Vaccine - Received,2260,Federal Capital Territory,Bwari,Nov,2020
076. Men A Vaccine - Received,3740,Kaduna,Zaria,Dec,2020
076. Men A Vaccine - Received,1170,Yobe,Geidam,Dec,2020
076. Men A Vaccine - Received,640,Yobe,Machina,Dec,2020
076. Men A Vaccine - Received,890,Yobe,Geidam,Nov,2020
076. Men A Vaccine - Received,960,Yobe,Machina,Nov,2020
076. Men A Vaccine - Received,2450,Bauchi,Bauchi,Nov,2020
076. Men A Vaccine - Received,990,Yobe,Geidam,Oct,2020
076. Men A Vaccine - Received,1930,Adamawa,Mayo-Belwa,Dec,2020
076. Men A Vaccine - Received,1330,Adamawa,Mayo-Belwa,Nov,2020
076. Men A Vaccine - Received,2870,Federal Capital Territory,Gwagwalada,Dec,2020
076. Men A Vaccine - Received,1440,Federal Capital Territory,Gwagwalada,Nov,2020
076. Men A Vaccine - Received,50,Niger,Paikoro,Dec,2020
076. Men A Vaccine - Received,760,Nasarawa,Akwanga,Oct,2020
076. Men A Vaccine - Received,740,Imo,Ehime-Mbano,Dec,2020
076. Men A Vaccine - Received,760,Imo,Owerri North,Oct,2020
076. Men A Vaccine - Received,690,Bauchi,Kirfi,Nov,2020
076. Men A Vaccine - Received,1600,Yobe,Karasuwa,Nov,2020
076. Men A Vaccine - Received,520,Osun,Olorunda,Dec,2020
076. Men A Vaccine - Received,970,Osun,Olorunda,Nov,2020
076. Men A Vaccine - Received,610,Jigawa,Kazaure,Nov,2020
076. Men A Vaccine - Received,1520,Yobe,Karasuwa,Dec,2020
076. Men A Vaccine - Received,650,Nasarawa,Wamba,Dec,2020
076. Men A Vaccine - Received,800,Imo,Ehime-Mbano,Nov,2020
076. Men A Vaccine - Received,2520,Jigawa,Kazaure,Dec,2020
076. Men A Vaccine - Received,430,Nasarawa,Wamba,Nov,2020
076. Men A Vaccine - Received,530,Nasarawa,Wamba,Oct,2020
076. Men A Vaccine - Received,850,Imo,Ehime-Mbano,Oct,2020
076. Men A Vaccine - Received,1120,Oyo,Oluyole,Dec,2020
076. Men A Vaccine - Received,420,Edo,Etsako Central,Dec,2020
